row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Năm nay,VNDNăm trước,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__VNDNăm trước
Bắc Cường,Bắc Cường,Bắc Cường,Góp vốn,189.314.000.000,-,,189314000000.0,
Bắc Cường,Bắc Cường,Bắc Cường,Mượn tiền,177.484.000.000,-,,177484000000.0,
Bắc Cường,Bắc Cường,Bắc Cường,Hoàn tiền mượn,39.745.262.034,-,,39745262034.0,
Bắc Cường,Bắc Cường,Bắc Cường,Hoàn tạm ứng phát triển dự án,10.621.000.000,220.000.000.000,,10621000000.0,220000000000.0
Bắc Cường,Bắc Cường,Bắc Cường,Lãi đi vay,6.610.024.994,-,,6610024994.0,
Bắc Cường,Bắc Cường,Bắc Cường,Thanh toán chi phí lãi vay,4.799.737.966,-,,4799737966.0,
Bắc Cường,Bắc Cường,Bắc Cường,Tạm ứng phát triển dự án,-,338.034.000.000,,,338034000000.0
Bắc Cường,Bắc Cường,Bắc Cường,Cung cấp dịch vụ,105.225.956,-,,105225956.0,
Commonwealth Properties,Commonwealth Properties,Commonwealth Properties,Hoàn tiền mượn,77.886.000.000,20.996.000.000,,77886000000.0,20996000000.0
Commonwealth Properties,Commonwealth Properties,Commonwealth Properties,Cho vay,51.905.994.959,-,,51905994959.0,
Commonwealth Properties,Commonwealth Properties,Commonwealth Properties,Nhận hoàn trả cho vay,15.444.000.000,-,,15444000000.0,
Commonwealth Properties,Commonwealth Properties,Commonwealth Properties,Thanh toán chi phí lãi vay,4.610.761.107,-,,4610761107.0,
Commonwealth Properties,Commonwealth Properties,Commonwealth Properties,Lãi cho vay,839.578.918,-,,839578918.0,
Commonwealth Properties,Commonwealth Properties,Commonwealth Properties,Lãi đi vay,648.227.408,3.962.533.699,,648227408.0,3962533699.0
Commonwealth Properties,Commonwealth Properties,Commonwealth Properties,Góp vốn,180.000.000,,,180000000.0,
Commonwealth Properties,Commonwealth Properties,Commonwealth Properties,Mượn tiền,-,15.000.000.000,,,15000000000.0
Commonwealth Properties,Commonwealth Properties,Commonwealth Properties,Cung cấp dịch vụ,-,43.014.000,,,43014000.0
KCN Phát Đạt,KCN Phát Đạt,KCN Phát Đạt,Cổ tức,119.542.910.359,-,,119542910359.0,
KCN Phát Đạt,KCN Phát Đạt,KCN Phát Đạt,Lãi đi vay,76.251.708.217,101.014.978.082,,76251708217.0,101014978082.0
KCN Phát Đạt,KCN Phát Đạt,KCN Phát Đạt,Thanh toán chi phí lãi vay,20.891.680.000,-,,20891680000.0,
KCN Phát Đạt,KCN Phát Đạt,KCN Phát Đạt,Hoàn tiền mượn,1.105.000.000,12.290.000.000,,1105000000.0,12290000000.0
KCN Phát Đạt,KCN Phát Đạt,KCN Phát Đạt,Cung cấp dịch vụ,-,23.450.000,,,23450000.0
Bến Thành - Long Hải,Bến Thành - Long Hải,Bến Thành - Long Hải,Lãi đi vay,67.944.150.445,30.697.029.268,,67944150445.0,30697029268.0
Bến Thành - Long Hải,Bến Thành - Long Hải,Bến Thành - Long Hải,Thanh toán chi phí lãi vay,8.362.514.000,-,,8362514000.0,
Bến Thành - Long Hải,Bến Thành - Long Hải,Bến Thành - Long Hải,Tạm ứng phát triển dự án,-,2.553.728.000,,,2553728000.0
Bến Thành - Long Hải,Bến Thành - Long Hải,Bến Thành - Long Hải,Góp vốn,-,1.370.000.000.000,,,1370000000000.0
Bến Thành - Long Hải,Bến Thành - Long Hải,Bến Thành - Long Hải,Mượn tiền,-,1.370.000.000.000,,,1370000000000.0
Bến Thành - Long Hải,Bến Thành - Long Hải,Bến Thành - Long Hải,Hoàn tạm ứng phát triển dự án,-,6.993.704.000,,,6993704000.0
Bến Thành - Long Hải,Bến Thành - Long Hải,Bến Thành - Long Hải,Hoàn tiền mượn,-,390.092.000,,,390092000.0
Ngô Mây,Ngô Mây,Ngô Mây,Góp vốn,28.095.000.000,42.552.000.000,,28095000000.0,42552000000.0
Ngô Mây,Ngô Mây,Ngô Mây,Cung cấp dịch vụ,665.992.342,2.303.369.073,,665992342.0,2303369073.0
Ngô Mây,Ngô Mây,Ngô Mây,Mượn tiền,-,220.000.000.000,,,220000000000.0
Ngô Mây,Ngô Mây,Ngô Mây,Hoàn tiền mượn,-,220.000.000.000,,,220000000000.0
