row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRÀ,,13.716.578.976.182,16.187.453.367.493,,,13716578976182.0,16187453367493.0
310,310,310,I. Nợ ngắn hạn,,9.062.742.736.228,10.660.094.663.493,,,9062742736228.0,10660094663493.0
311,311,311,1. Phải trả người bán ngắn hạn,17,112.378.033.608,132.325.557.729,,17.0,112378033608.0,132325557729.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,18,3.591.009.091,1.239.363.636.364,,18.0,3591009091.0,1239363636364.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,19,179.575.332.935,315.020.466.532,,19.0,179575332935.0,315020466532.0
314,314,314,4. Phải trả người lao động,,8.904.140.492,9.281.866.069,,,8904140492.0,9281866069.0
315,315,315,5. Chi phí phải trả ngắn hạn,20,100.382.596.112,483.737.878.565,,20.0,100382596112.0,483737878565.0
319,319,319,6. Phải trả ngắn hạn khác,21,7.851.329.821.839,5.807.370.761.020,,21.0,7851329821839.0,5807370761020.0
320,320,320,7. Vay ngắn hạn,22,782.680.676.017,2.644.466.838.466,,22.0,782680676017.0,2644466838466.0
322,322,322,"8. Quỹ khen thưởng, phúc lợi",23,23.901.126.134,28.527.658.748,,23.0,23901126134.0,28527658748.0
330,330,330,II. Nợ dài hạn,,4.653.836.239.954,5.527.358.704.000,,,4653836239954.0,5527358704000.0
337,337,337,1. Phải trả dài hạn khác,21,3.692.524.590.304,4.237.446.204.000,,21.0,3692524590304.0,4237446204000.0
338,338,338,2. Vay dài hạn,22,961.311.649.650,1.289.912.500.000,,22.0,961311649650.0,1289912500000.0
400,400,400,D. VỐN CHỦ SỞ HỮU,24.1,9.640.858.371.977,8.223.739.245.459,,241.0,9640858371977.0,8223739245459.0
410,410,410,I. Vốn chủ sở hữu,,9.640.858.371.977,8.223.739.245.459,,,9640858371977.0,8223739245459.0
411,411,411,1. Vốn cổ phần,,7.388.108.400.000,6.716.462.190.000,,,7388108400000.0,6716462190000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,7.388.108.400.000,6.716.462.190.000,,,7388108400000.0,6716462190000.0
412,412,412,2. Thắng dư vốn cổ phần,,71.120.900.000,71.680.300.000,,,71120900000.0,71680300000.0
418,418,418,3. Quỹ đầu tư phát triển,,230.128.842.335,207.383.584.076,,,230128842335.0,207383584076.0
421,421,421,4. Lợi nhuận sau thuế chưa phân phối,,1.951.500.229.642,1.228.213.171.383,,,1951500229642.0,1228213171383.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối đến cuối năm trước,,1.205.467.913.124,34.131.883.330,,,1205467913124.0,34131883330.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,746.032.316.518,1.194.081.288.053,,,746032316518.0,1194081288053.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,23.357.437.348.159,24.411.192.612.952,,,23357437348159.0,24411192612952.0
