row_label_raw,row_label_full,col_0,VND,VND_1,numeric__VND,numeric__VND_1
,,,Số cuối năm,Số đầu năm,,
Đến 1 năm,Đến 1 năm,Đến 1 năm,12.486.388.500,19.912.655.700,12486388500.0,19912655700.0
Trên 1 đến 5 năm,Trên 1 đến 5 năm,Trên 1 đến 5 năm,395.270.400,21.572.043.675,395270400.0,21572043675.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,12.881.658.900,41.484.699.375,12881658900.0,41484699375.0
