row_label_raw,row_label_full,Trong đó:,Trong đó:_1,numeric__Trong đó:_1
Ngắn hạn,Ngắn hạn,Ngắn hạn,93.530.676.017,93530676017.0
Dải hạn,Dải hạn,Dải hạn,242.096.549.650,242096549650.0
