row_label_raw,row_label_full,col_0,2016,2016_1,2015,2015_1,numeric__2016,numeric__2016_1,numeric__2015,numeric__2015_1
,,,Số cổ phiếu,VND,Số cổ phiếu,VND,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,1.200.139.398,12.001.233.820.041,1.000.118.604,10.001.025.880.041,1200139398.0,12001233820041.0,1000118604.0,10001025880041.0
Cổ phiếu phát hành theo chương trình lựa chọn cho người lao động (“ESOP”) trong năm (*),Cổ phiếu phát hành theo chương trình lựa chọn cho người lao động (“ESOP”) trong năm (*),Cổ phiếu phát hành theo chương trình lựa chọn cho người lao động (“ESOP”) trong năm (*),,,,,,,,
▪ Phát hành cổ phiếu mới,Cổ phiếu phát hành theo chương trình lựa chọn cho người lao động (“ESOP”) trong năm (*) > ▪ Phát hành cổ phiếu mới,▪ Phát hành cổ phiếu mới,8.887.731,88.877.310.000,-,-,8887731.0,88877310000.0,,
▪ Phát hành lại cổ phiếu quỹ,Cổ phiếu phát hành theo chương trình lựa chọn cho người lao động (“ESOP”) trong năm (*) > ▪ Phát hành lại cổ phiếu quỹ,▪ Phát hành lại cổ phiếu quỹ,522.795,5.388.109.959,-,-,522795.0,5388109959.0,,
Cổ phiếu thường phát hành trọng năm (**),Cổ phiếu phát hành theo chương trình lựa chọn cho người lao động (“ESOP”) trong năm (*) > Cổ phiếu thường phát hành trọng năm (**),Cổ phiếu thường phát hành trọng năm (**),241.903.505,2.419.035.050.000,200.020.794,2.000.207.940.000,241903505.0,2419035050000.0,200020794.0,2000207940000.0
Cổ phiếu quỹ mua lại trong năm,Cổ phiếu phát hành theo chương trình lựa chọn cho người lao động (“ESOP”) trong năm (*) > Cổ phiếu quỹ mua lại trong năm,Cổ phiếu quỹ mua lại trong năm,(27.100),(1.176.335.920),-,-,-27100.0,-1176335920.0,,
Số dư cuối năm,Cổ phiếu phát hành theo chương trình lựa chọn cho người lao động (“ESOP”) trong năm (*) > Số dư cuối năm,Số dư cuối năm,1.451.426.329,14.513.357.954.080,1.200.139.398,12.001.233.820.041,1451426329.0,14513357954080.0,1200139398.0,12001233820041.0
