row_label_raw,row_label_full,col_0,Thuyết minh,31/12/2016 VND,1/1/2016 VND,numeric__Thuyết minh,numeric__31/12/2016 VND,numeric__1/1/2016 VND
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,(ii),484.567.254.315,1.067.056.620.801,,484567254315.0,1067056620801.0
Các khoản đầu tư nằm giữ đến ngày đáo hạn,Các khoản đầu tư nằm giữ đến ngày đáo hạn,Các khoản đầu tư nằm giữ đến ngày đáo hạn,(iii),10.116.500.000.000,8.736.596.000.000,,10116500000000.0,8736596000000.0
Phải thu khách hàng và các khoản phải thu khác,Phải thu khách hàng và các khoản phải thu khác,Phải thu khách hàng và các khoản phải thu khác,(iv),2.445.992.509.178,2.410.343.450.979,,2445992509178.0,2410343450979.0
,,,,13.047.059.763.493,12.213.996.071.780,,13047059763493.0,12213996071780.0
