row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Loại giao dịch,2016 VND,2015 VND,numeric__Mối quan hệ,numeric__Loại giao dịch,numeric__2016 VND,numeric__2015 VND
Công ty Cổ phần,Công ty Cổ phần,Công ty Cổ phần,Công ty liên kết,Bán hàng hóa và cung cấp dịch vụ,5.912.758.807,510.424.095,,,5912758807.0,510424095.0
Nguyên liệu Thực phẩm Á Châu Sài Gòn,Nguyên liệu Thực phẩm Á Châu Sài Gòn,Nguyên liệu Thực phẩm Á Châu Sài Gòn,,,,,,,,
Công ty Cổ phần APIS,Nguyên liệu Thực phẩm Á Châu Sài Gòn > Công ty Cổ phần APIS,Công ty Cổ phần APIS,Công ty liên kết,Bán hàng hóa và cung cấp dịch vụ,445.512.000,-,,,445512000.0,
Công ty Cổ phần APIS,Nguyên liệu Thực phẩm Á Châu Sài Gòn > Công ty Cổ phần APIS,Công ty Cổ phần APIS,Công ty liên kết,Mua hàng hóa,21.767.504.800,-,,,21767504800.0,
Công ty Cổ phần APIS,Nguyên liệu Thực phẩm Á Châu Sài Gòn > Công ty Cổ phần APIS,Công ty Cổ phần APIS,Công ty liên kết,Góp vốn,8.100.000.000,-,,,8100000000.0,
Thành viên Hội đồng Quản trị và Ban Điều hành,Nguyên liệu Thực phẩm Á Châu Sài Gòn > Thành viên Hội đồng Quản trị và Ban Điều hành,Thành viên Hội đồng Quản trị và Ban Điều hành,,Thù lao,90.786.063.749,67.282.713.861,,,90786063749.0,67282713861.0
Tổng Công ty Đầu tư và Kinh doanh Vốn Nhà nước,Nguyên liệu Thực phẩm Á Châu Sài Gòn > Tổng Công ty Đầu tư và Kinh doanh Vốn Nhà nước,Tổng Công ty Đầu tư và Kinh doanh Vốn Nhà nước,,Cổ tức,3.246.324.480.000,2.705.270.400.000,,,3246324480000.0,2705270400000.0
