row_label_raw,row_label_full,Ngày 1 tháng 1 năm 2016,Địa chỉ,% vốn sở hữu,% quyền biểu quyết,Giá trị ghi số VND,Giá trị hợp lý VND,Dự phòng giảm giá VND,numeric__Địa chỉ,numeric__% vốn sở hữu,numeric__% quyền biểu quyết,numeric__Giá trị ghi số VND,numeric__Giá trị hợp lý VND,numeric__Dự phòng giảm giá VND
Đầu tư góp vốn vào:Các công ty con,Đầu tư góp vốn vào:Các công ty con,Đầu tư góp vốn vào:Các công ty con,Đầu tư góp vốn vào:Các công ty con,Đầu tư góp vốn vào:Các công ty con,Đầu tư góp vốn vào:Các công ty con,Đầu tư góp vốn vào:Các công ty con,Đầu tư góp vốn vào:Các công ty con,Đầu tư góp vốn vào:Các công ty con,,,,,,
"▪ Công ty TNHH Một Thành viên Bò Sữa Việt Nam▪ Công ty TNHH Một Thành viên Sữa Lam Sơn▪ Driftwood Dairy Holdings Corporation▪ Vinamilk Europe Spóstka Z Ograniczona Odpowiedzialnoscia▪ Công ty TNHH Bò Sữa Thống Nhất Thanh Hóa▪ Angkor Dairy Products Co, Ltd.","Đầu tư góp vốn vào:Các công ty con > ▪ Công ty TNHH Một Thành viên Bò Sữa Việt Nam▪ Công ty TNHH Một Thành viên Sữa Lam Sơn▪ Driftwood Dairy Holdings Corporation▪ Vinamilk Europe Spóstka Z Ograniczona Odpowiedzialnoscia▪ Công ty TNHH Bò Sữa Thống Nhất Thanh Hóa▪ Angkor Dairy Products Co, Ltd.","▪ Công ty TNHH Một Thành viên Bò Sữa Việt Nam▪ Công ty TNHH Một Thành viên Sữa Lam Sơn▪ Driftwood Dairy Holdings Corporation▪ Vinamilk Europe Spóstka Z Ograniczona Odpowiedzialnoscia▪ Công ty TNHH Bò Sữa Thống Nhất Thanh Hóa▪ Angkor Dairy Products Co, Ltd.","10 Tân Trào, Phường Tân Phú, Quân 7, Thành phố Hồ Chí Minh, Việt NamKhu Công nghiệp Lễ Môn,Tỉnh Thanh Hoá, Việt Nam10724 E.Lower Azusa Rd. El Monte, CA 91731-1390, Hoa KỳGwiazdzista 7a/4, 01-065 Warszawa, Ba LanKhu phố 1, Thị trấn Thống Nhất, Huyện Yên Định, Tỉnh Thanh Hóa, Việt NamP2-096, P2-097, PPSEZ Boeung Thom, Posen Chey Phnom Penh, Vương quốc Campuchia","100,00%100,00%70,00%100,00%96,11%51,00%","100,00%100,00%70,00%100,00%96,11%51,00%",1.670.000.000.000370.800.000.000157.750.560.0009.834.270.00073.800.000.000217.871.754.693,(*) (*) (*) (*) (*),(98.045.272.269)- - - -,,,,1.6700000000003707e+69,,
,,,,,,2.500.056.584.693,,(98.045.272.269),,,,2500056584693.0,,-98045272269.0
