row_label_raw,row_label_full,Ngày 31 tháng 12 năm 2016,Địa chỉ,% vốn sở hữu,% quyền biểu quyết,Giá trị ghi số VND,Giá trị hợp lý VND,Dự phòng giảm giá VND,numeric__Địa chỉ,numeric__% vốn sở hữu,numeric__% quyền biểu quyết,numeric__Giá trị ghi số VND,numeric__Giá trị hợp lý VND,numeric__Dự phòng giảm giá VND
Đầu tư góp vốn vào:Các công ty con,Đầu tư góp vốn vào:Các công ty con,Đầu tư góp vốn vào:Các công ty con,Đầu tư góp vốn vào:Các công ty con,Đầu tư góp vốn vào:Các công ty con,Đầu tư góp vốn vào:Các công ty con,Đầu tư góp vốn vào:Các công ty con,Đầu tư góp vốn vào:Các công ty con,Đầu tư góp vốn vào:Các công ty con,,,,,,
▪ Công ty TNHH Một Thành viên Bò Sữa Việt Nam,Đầu tư góp vốn vào:Các công ty con > ▪ Công ty TNHH Một Thành viên Bò Sữa Việt Nam,▪ Công ty TNHH Một Thành viên Bò Sữa Việt Nam,"10 Tân Trào, Phường Tân Phú, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","100,00%","100,00%",2.110.780.000.000,(*),(22.761.321.984),,1.0,1.0,2110780000000.0,,-22761321984.0
▪ Công ty TNHH Một Thành viên Sữa Lam Sơn (i),Đầu tư góp vốn vào:Các công ty con > ▪ Công ty TNHH Một Thành viên Sữa Lam Sơn (i),▪ Công ty TNHH Một Thành viên Sữa Lam Sơn (i),"Khu Công nghiệp Lễ Môn, Tinh Thanh Hoá, Việt Nam","100,00%","100,00%",370.800.000.000,(*),-,,1.0,1.0,370800000000.0,,
▪ Driftwood Dairy Holdings Corporation,Đầu tư góp vốn vào:Các công ty con > ▪ Driftwood Dairy Holdings Corporation,▪ Driftwood Dairy Holdings Corporation,"10724 E.Lower Azusa Rd. El Monte, CA 91731-1390, Hoa Kỳ",100.00%,"100,00%",225.895.918.429,(*),-,,100.0,1.0,225895918429.0,,
▪ Vinamilk Europe Spóstka Z Ograniczona Odpowiedzialnoscia,Đầu tư góp vốn vào:Các công ty con > ▪ Vinamilk Europe Spóstka Z Ograniczona Odpowiedzialnoscia,▪ Vinamilk Europe Spóstka Z Ograniczona Odpowiedzialnoscia,"Gwiazdzista 7a/4, 01-065 Warszawa, Ba Lan","100,00%","100,00%",66.463.150.000,(*),-,,1.0,1.0,66463150000.0,,
Công ty TNHH Bò Sữa Thống Nhất Thanh Hóa,Đầu tư góp vốn vào:Các công ty con > Công ty TNHH Bò Sữa Thống Nhất Thanh Hóa,Công ty TNHH Bò Sữa Thống Nhất Thanh Hóa,"Khu phố 1, Thị trấn Thống Nhất, Huyện Yên Định, Tinh Thanh Hóa, Việt Nam","96,11%","96,11%",135.000.000.000,(*),-,,0.9611,0.9611,135000000000.0,,
"▪ Angkor Dairy Products Co, Ltd.","Đầu tư góp vốn vào:Các công ty con > ▪ Angkor Dairy Products Co, Ltd.","▪ Angkor Dairy Products Co, Ltd.","P2-096, P2-097, PPSEZ Boeung Thom, Posen Chey Phnom Penh, Vương quốc Campuchia","51,00%","51,00%",217.871.754.693,(*),-,,0.51,0.51,217871754693.0,,
,,,,,,3.126.810.823.122,,(22.761.321.984),,,,3126810823122.0,,-22761321984.0
