row_label_raw,row_label_full,col_0,31/12/2016 > Giá trị ghi số VND,31/12/2016 > Giá trị hợp lý VND,31/12/2016 > Dự phòng giảm giá VND,1/1/2016 > Giá trị ghi số VND,1/1/2016 > Giá trị hợp lý VND,1/1/2016 > Dự phòng giảm giá VND,numeric__31/12/2016 > Giá trị ghi số VND,numeric__31/12/2016 > Giá trị hợp lý VND,numeric__31/12/2016 > Dự phòng giảm giá VND,numeric__1/1/2016 > Giá trị ghi số VND,numeric__1/1/2016 > Giá trị hợp lý VND,numeric__1/1/2016 > Dự phòng giảm giá VND
Đầu tư ngắn hạn vào cổ phiếu:,Đầu tư ngắn hạn vào cổ phiếu:,Đầu tư ngắn hạn vào cổ phiếu:,Đầu tư ngắn hạn vào cổ phiếu:,Đầu tư ngắn hạn vào cổ phiếu:,Đầu tư ngắn hạn vào cổ phiếu:,Đầu tư ngắn hạn vào cổ phiếu:,Đầu tư ngắn hạn vào cổ phiếu:,Đầu tư ngắn hạn vào cổ phiếu:,,,,,,
▪ Ngân hàng Thương mại Cổ phần Bảo Việt (*),Đầu tư ngắn hạn vào cổ phiếu: > ▪ Ngân hàng Thương mại Cổ phần Bảo Việt (*),▪ Ngân hàng Thương mại Cổ phần Bảo Việt (*),442.000.000.000,442.000.000.000,-,442.000.000.000,442.000.000.000,-,442000000000.0,442000000000.0,,442000000000.0,442000000000.0,
▪ Ngân hàng Thương mại Cổ phần An Bình,Đầu tư ngắn hạn vào cổ phiếu: > ▪ Ngân hàng Thương mại Cổ phần An Bình,▪ Ngân hàng Thương mại Cổ phần An Bình,-,-,-,82.283.660.000,10.784.237.200,(71.499.422.800),,,,82283660000.0,10784237200.0,-71499422800.0
▪ Khác,Đầu tư ngắn hạn vào cổ phiếu: > ▪ Khác,▪ Khác,23.488.016,23.531.816,-,600.397.132,399.572.816,(200.901.106),23488016.0,23531816.0,,600397132.0,399572816.0,-200901106.0
,,,442.023.488.016,,-,524.884.057.132,,(71.700.323.906),442023488016.0,,,524884057132.0,,-71700323906.0
