row_label_raw,row_label_full,col_0,31/12/2016 > Giá trị ghi số VND,31/12/2016 > Số có khả năng trả nợ VND,1/1/2016 > Giá trị ghi số VND,1/1/2016 > Số có khả năng trả nợ VND,numeric__31/12/2016 > Giá trị ghi số VND,numeric__31/12/2016 > Số có khả năng trả nợ VND,numeric__1/1/2016 > Giá trị ghi số VND,numeric__1/1/2016 > Số có khả năng trả nợ VND
Công ty TNHH Một Thành viên Sửa Lam Sơn,Công ty TNHH Một Thành viên Sửa Lam Sơn,Công ty TNHH Một Thành viên Sửa Lam Sơn,230.564.754.601,230.564.754.601,140.420.664.436,140.420.664.436,230564754601.0,230564754601.0,140420664436.0,140420664436.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,2.338.369.621.308,2.338.369.621.308,1.978.542.202.264,1.978.542.202.264,2338369621308.0,2338369621308.0,1978542202264.0,1978542202264.0
,,,2.568.934.375.909,2.568.934.375.909,2.118.962.866.700,2.118.962.866.700,2568934375909.0,2568934375909.0,2118962866700.0,2118962866700.0
