row_label_raw,row_label_full,Số cổ phiếu phổ thông đã phát hành đầu năm,2022 > 1.180.534.692,2021(Đã điều chỉnh) > 1.174.683.246,numeric__2022 > 1.180.534.692,numeric__2021(Đã điều chỉnh) > 1.174.683.246
Ảnh hưởng của số cổ phiếu phổ thông phát hành từ nguồn vốn chủ sở hữu,Ảnh hưởng của số cổ phiếu phổ thông phát hành từ nguồn vốn chủ sở hữu,Ảnh hưởng của số cổ phiếu phổ thông phát hành từ nguồn vốn chủ sở hữu,236.106.884,234.936.595,236106884.0,234936595.0
Ảnh hưởng của số cổ phiếu phổ thông phát hành bằng tiền,Ảnh hưởng của số cổ phiếu phổ thông phát hành bằng tiền,Ảnh hưởng của số cổ phiếu phổ thông phát hành bằng tiền,3.784.179,4.001.427,3784179.0,4001427.0
Số lượng cổ phiếu phổ thông bình quân gia quyền trong năm,Số lượng cổ phiếu phổ thông bình quân gia quyền trong năm,Số lượng cổ phiếu phổ thông bình quân gia quyền trong năm,1.420.425.755,1.413.621.268,1420425755.0,1413621268.0
