row_label_raw,row_label_full,col_0,Tấn quãng,numeric__Tấn quãng
Nhà máy ST,Nhà máy ST,Nhà máy ST,171.865,171865.0
Nhà máy APT,Nhà máy APT,Nhà máy APT,166.990,166990.0
