row_label_raw,row_label_full,col_0,31/12/2022 > Số lượng,31/12/2022 > Giá gốcTriệu VND,31/12/2022 > Dự phònggiảm giảTriệu VND,31/12/2022 > Giá trịhợp lýTriệu VND,1/1/2022 > Số lượng,1/1/2022 > Giá gốcTriệu VND,1/1/2022 > Dự phònggiảm giáTriệu VND,1/1/2022 > Giá trịhợp lýTriệu VND,numeric__31/12/2022 > Số lượng,numeric__31/12/2022 > Giá gốcTriệu VND,numeric__31/12/2022 > Dự phònggiảm giảTriệu VND,numeric__31/12/2022 > Giá trịhợp lýTriệu VND,numeric__1/1/2022 > Số lượng,numeric__1/1/2022 > Giá gốcTriệu VND,numeric__1/1/2022 > Dự phònggiảm giáTriệu VND,numeric__1/1/2022 > Giá trịhợp lýTriệu VND
Chứng chỉ tiền gửi(**),Chứng chỉ tiền gửi(**),Chứng chỉ tiền gửi(**),21.000,2.100.000,-,(*),-,-,-,-,21000.0,2100000.0,,,,,,
Trái phiếu doanhnghiệp (***),Trái phiếu doanhnghiệp (***),Trái phiếu doanhnghiệp (***),12.000.000,1.202.172,-,(*),-,-,-,-,12000000.0,1202172.0,,,,,,
,,,,3.302.172,-,,,-,-,,,3302172.0,,,,,,
