row_label_raw,row_label_full,col_0,31/12/2022Triệu VND,1/1/2022Triệu VND,numeric__31/12/2022Triệu VND,numeric__1/1/2022Triệu VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Ký quỹ đầu tư ngắn hạn nhận từ bên thứ ba (*),Ngắn hạn > Ký quỹ đầu tư ngắn hạn nhận từ bên thứ ba (*),Ký quỹ đầu tư ngắn hạn nhận từ bên thứ ba (*),10.271.238,-,10271238.0,
Phải trả cho các ngân hàng trong nước theo thỏa thuận thư tín dụng (**),Ngắn hạn > Phải trả cho các ngân hàng trong nước theo thỏa thuận thư tín dụng (**),Phải trả cho các ngân hàng trong nước theo thỏa thuận thư tín dụng (**),936.287,1.404.689,936287.0,1404689.0
Lãi phải trả (*),Ngắn hạn > Lãi phải trả (*),Lãi phải trả (*),178.119,-,178119.0,
Cổ tức phải trả,Ngắn hạn > Cổ tức phải trả,Cổ tức phải trả,10.744,29.757,10744.0,29757.0
"Kinh phí công đoàn, bảo hiểm xã hội, bảo hiểm y tế và bảo hiểm thất nghiệp","Ngắn hạn > Kinh phí công đoàn, bảo hiểm xã hội, bảo hiểm y tế và bảo hiểm thất nghiệp","Kinh phí công đoàn, bảo hiểm xã hội, bảo hiểm y tế và bảo hiểm thất nghiệp",15.841,19.148,15841.0,19148.0
"Ký quỹ, ký cược ngắn hạn khác nhận được","Ngắn hạn > Ký quỹ, ký cược ngắn hạn khác nhận được","Ký quỹ, ký cược ngắn hạn khác nhận được",16.209,13.452,16209.0,13452.0
Phải trả khác,Ngắn hạn > Phải trả khác,Phải trả khác,243.497,46.320,243497.0,46320.0
,,,11.671.935,1.513.366,11671935.0,1513366.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Phí ký kết hợp đồng mua hàng hoãn lại,Dài hạn > Phí ký kết hợp đồng mua hàng hoãn lại,Phí ký kết hợp đồng mua hàng hoãn lại,478.193,-,478193.0,
"Ký quỹ, ký cược dài hạn nhận được","Dài hạn > Ký quỹ, ký cược dài hạn nhận được","Ký quỹ, ký cược dài hạn nhận được",38.228,38.823,38228.0,38823.0
Phải trả khác,Dài hạn > Phải trả khác,Phải trả khác,235.957,188.752,235957.0,188752.0
,,,752.378,227.575,752378.0,227575.0
