row_label_raw,row_label_full,col_0,Cơ sở khấu hao,numeric__Cơ sở khấu hao
"Máy móc, thiết bị chỉ liên quan đến hoạt động khai thác khoáng sản","Máy móc, thiết bị chỉ liên quan đến hoạt động khai thác khoáng sản","Máy móc, thiết bị chỉ liên quan đến hoạt động khai thác khoáng sản",(a),
"Máy móc, thiết bị liên quan đến hoạt động khai thác khoáng sản và được sử dụng trong quá trình tái chế OTC","Máy móc, thiết bị liên quan đến hoạt động khai thác khoáng sản và được sử dụng trong quá trình tái chế OTC","Máy móc, thiết bị liên quan đến hoạt động khai thác khoáng sản và được sử dụng trong quá trình tái chế OTC",(a) và (b),
Giá trị hợp lý của trữ lượng khoáng sản phát sinh từ hợp nhất kinh doanh,Giá trị hợp lý của trữ lượng khoáng sản phát sinh từ hợp nhất kinh doanh,Giá trị hợp lý của trữ lượng khoáng sản phát sinh từ hợp nhất kinh doanh,(a) và (b),
