row_label_raw,row_label_full,col_0,Sản phẩm tiêu dùng cóthương hiệu,Sản phẩm tiêu dùng cóthương hiệu_1,MEATLife,MEATLife_1,Vật liệu công nghệ cao,Vật liệu công nghệ cao_1,Bán lẻ tiêu dùng,Bán lẻ tiêu dùng_1,Khác,Khác_1,Loại trừ,Loại trừ_1,Tổng,Tổng_1,numeric__Sản phẩm tiêu dùng cóthương hiệu,numeric__Sản phẩm tiêu dùng cóthương hiệu_1,numeric__MEATLife,numeric__MEATLife_1,numeric__Vật liệu công nghệ cao,numeric__Vật liệu công nghệ cao_1,numeric__Bán lẻ tiêu dùng,numeric__Bán lẻ tiêu dùng_1,numeric__Khác,numeric__Khác_1,numeric__Loại trừ,numeric__Loại trừ_1,numeric__Tổng,numeric__Tổng_1
,,,2022,2021 (*),2022,2021 (*),2022,2021 (*),2022,2021 (*),2022,2021 (*),2022,2021,2022,2021 (*),2022.0,,2022.0,,2022.0,,2022.0,,2022.0,,2022.0,2021.0,2022.0,
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,,,,,,,,,,
Doanh thu bộphân từ bên ngoài,Doanh thu bộphân từ bên ngoài,Doanh thu bộphân từ bên ngoài,26.819.469,27.053.090,3.004.511,17.169.943,15.549.548,13.564.291,29.237.912,30.840.035,1.577.785,1.408,-,-,76.189.225,88.628.767,26819469.0,27053090.0,3004511.0,17169943.0,15549548.0,13564291.0,29237912.0,30840035.0,1577785.0,1408.0,,,76189225.0,88628767.0
Doanh thu giữacác bộ phân,Doanh thu giữacác bộ phân,Doanh thu giữacác bộ phân,1.284.020,1.711.104,1.780.060,1.720.945,-,-,137.016,60.375,38.857,-,(3.239.953),(3.492.424),-,-,1284020.0,1711104.0,1780060.0,1720945.0,,,137016.0,60375.0,38857.0,,-3239953.0,-3492424.0,,
Lợi nhuận gộpcủa bộ phân,Lợi nhuận gộpcủa bộ phân,Lợi nhuận gộpcủa bộ phân,10.903.130,11.595.404,321.879,2.300.843,2.376.906,2.346.405,6.507.907,5.869.744,925.202,22.405,-,-,21.035.024,22.134.801,10903130.0,11595404.0,321879.0,2300843.0,2376906.0,2346405.0,6507907.0,5869744.0,925202.0,22405.0,,,21035024.0,22134801.0
Kết quả kinhdoanh của bộphân,Kết quả kinhdoanh của bộphân,Kết quả kinhdoanh của bộphân,5.517.687,5.782.013,(455.952),630.108,1.349.841,1.189.816,(1.025.947),(1.091.025),3.963.007,3.924.876,-,-,9.348.636,10.435.788,5517687.0,5782013.0,-455952.0,630108.0,1349841.0,1189816.0,-1025947.0,-1091025.0,3963007.0,3924876.0,,,9348636.0,10435788.0
Chi phí không phân bổ thuần,Chi phí không phân bổ thuần,Chi phí không phân bổ thuần,Chi phí không phân bổ thuần,Chi phí không phân bổ thuần,Chi phí không phân bổ thuần,Chi phí không phân bổ thuần,Chi phí không phân bổ thuần,Chi phí không phân bổ thuần,Chi phí không phân bổ thuần,Chi phí không phân bổ thuần,Chi phí không phân bổ thuần,Chi phí không phân bổ thuần,Chi phí không phân bổ thuần,Chi phí không phân bổ thuần,(4.594.252),(334.407),,,,,,,,,,,,,-4594252.0,-334407.0
Lợi nhuận thuần,Lợi nhuận thuần,Lợi nhuận thuần,Lợi nhuận thuần,Lợi nhuận thuần,Lợi nhuận thuần,Lợi nhuận thuần,Lợi nhuận thuần,Lợi nhuận thuần,Lợi nhuận thuần,Lợi nhuận thuần,Lợi nhuận thuần,Lợi nhuận thuần,Lợi nhuận thuần,Lợi nhuận thuần,4.754.384,10.101.381,,,,,,,,,,,,,4754384.0,10101381.0
