row_label_raw,row_label_full,col_0,Trong nước,Trong nước_1,Nước ngoài,Nước ngoài_1,Tổng,Tổng_1,numeric__Trong nước,numeric__Trong nước_1,numeric__Nước ngoài,numeric__Nước ngoài_1,numeric__Tổng,numeric__Tổng_1
,,,2022Triệu VND,2021Triệu VND,2022Triệu VND,2021Triệu VND,2022Triệu VND,2021Triệu VND,,,,,,
Doanh thu của bộ phận,Doanh thu của bộ phận,Doanh thu của bộ phận,60.646.074,74.135.889,15.543.151,14.492.878,76.189.225,88.628.767,60646074.0,74135889.0,15543151.0,14492878.0,76189225.0,88628767.0
Chi tiêu vốn,Chi tiêu vốn,Chi tiêu vốn,4.046.546,2.730.106,118.775,75.321,4.165.321,2.805.427,4046546.0,2730106.0,118775.0,75321.0,4165321.0,2805427.0
,,,Trong nước,Trong nước,Nước ngoài,Nước ngoài,Tổng,Tổng,,,,,,
,,,31/12/2022Triệu VND,1/1/2022Triệu VND,31/12/2022Triệu VND,1/1/2022Triệu VND,31/12/2022Triệu VND,1/1/2022Triệu VND,,,,,,
Tài sản của bộ phận,Tài sản của bộ phận,Tài sản của bộ phận,127.349.497,113.572.466,13.993.318,12.521.005,141.342.815,126.093.471,127349497.0,113572466.0,13993318.0,12521005.0,141342815.0,126093471.0
