row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,numeric__Mối quan hệ
"Công ty Cổ phần Công nghệ Bất động sản Việt Nam (""Công Nghệ BĐS"")","Công ty Cổ phần Công nghệ Bất động sản Việt Nam (""Công Nghệ BĐS"")","Công ty Cổ phần Công nghệ Bất động sản Việt Nam (""Công Nghệ BĐS"")",Công ty con,
"Công ty Cổ phần Công nghệ Ihouzz (""Ihouzz"")","Công ty Cổ phần Công nghệ Ihouzz (""Ihouzz"")","Công ty Cổ phần Công nghệ Ihouzz (""Ihouzz"")",Công ty con,
"Công ty Cổ phần Đầu tư và Dịch vụ Bất động sản Tây Nam (""Bất Đông Sản Tây Nam"")","Công ty Cổ phần Đầu tư và Dịch vụ Bất động sản Tây Nam (""Bất Đông Sản Tây Nam"")","Công ty Cổ phần Đầu tư và Dịch vụ Bất động sản Tây Nam (""Bất Đông Sản Tây Nam"")",Công ty con,
"Công ty TNHH MTV Regal Hotel & Resort (""Regal H&R"")","Công ty TNHH MTV Regal Hotel & Resort (""Regal H&R"")","Công ty TNHH MTV Regal Hotel & Resort (""Regal H&R"")",Công ty con,
"Công ty Cổ phần Bất động sản Indochine (""BĐS Indochine"")","Công ty Cổ phần Bất động sản Indochine (""BĐS Indochine"")","Công ty Cổ phần Bất động sản Indochine (""BĐS Indochine"")",Công ty con (đến ngày 30 tháng 12 năm 2024),
"Công ty Cổ phần Dịch vụ Tài chính Bất động sản Tulip (""Tulip"")","Công ty Cổ phần Dịch vụ Tài chính Bất động sản Tulip (""Tulip"")","Công ty Cổ phần Dịch vụ Tài chính Bất động sản Tulip (""Tulip"")",Công ty con,
"Công ty Cổ phần Đất Xanh Commercial (""Commercial"")","Công ty Cổ phần Đất Xanh Commercial (""Commercial"")","Công ty Cổ phần Đất Xanh Commercial (""Commercial"")",Công ty con,
"Công ty Cổ phần Đầu tư và Dịch vụ Đất Xanh Miền Nam (""Đất Xanh Miền Nam"")","Công ty Cổ phần Đầu tư và Dịch vụ Đất Xanh Miền Nam (""Đất Xanh Miền Nam"")","Công ty Cổ phần Đầu tư và Dịch vụ Đất Xanh Miền Nam (""Đất Xanh Miền Nam"")",Công ty liên kết,
"Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Hà An (""Hà An"")","Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Hà An (""Hà An"")","Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Hà An (""Hà An"")",Công ty trong cùng tập đoàn,
"Công ty Cổ Phần Vicco - Sài Gòn (""Vicco Saigon"")","Công ty Cổ Phần Vicco - Sài Gòn (""Vicco Saigon"")","Công ty Cổ Phần Vicco - Sài Gòn (""Vicco Saigon"")",Công ty trong cùng tập đoàn,
"Công ty Cổ phần Đầu tư Bất động sản Miền Bắc (""Đầu tư Bất động sản Miền Bắc"")","Công ty Cổ phần Đầu tư Bất động sản Miền Bắc (""Đầu tư Bất động sản Miền Bắc"")","Công ty Cổ phần Đầu tư Bất động sản Miền Bắc (""Đầu tư Bất động sản Miền Bắc"")",Công ty trong cùng tập đoàn,
"Công ty TNHH Charm & CI Việt Nam (""Charm&CI"")","Công ty TNHH Charm & CI Việt Nam (""Charm&CI"")","Công ty TNHH Charm & CI Việt Nam (""Charm&CI"")",Công ty trong cùng tập đoàn,
"Công ty TNHH Xây dựng – Thương mại – Dịch vụ Hà Thuận Hùng (""Hà Thuận Hùng"")","Công ty TNHH Xây dựng – Thương mại – Dịch vụ Hà Thuận Hùng (""Hà Thuận Hùng"")","Công ty TNHH Xây dựng – Thương mại – Dịch vụ Hà Thuận Hùng (""Hà Thuận Hùng"")",Công ty trong cùng tập đoàn,
"Công ty Cổ phần Hội An Invest (""Hội An"")","Công ty Cổ phần Hội An Invest (""Hội An"")","Công ty Cổ phần Hội An Invest (""Hội An"")",Công ty trong cùng tập đoàn,
