row_label_raw,row_label_full,Thuế giá trị gia tăng,Số đầu năm > 2.758.470.310,Số phải nộp trong năm > 5.485.828.774,Số đã nộp trong năm > (6.226.433.702),VND Số cuối năm > 2.017.865.382,numeric__Số đầu năm > 2.758.470.310,numeric__Số phải nộp trong năm > 5.485.828.774,numeric__Số đã nộp trong năm > (6.226.433.702),numeric__VND Số cuối năm > 2.017.865.382
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,532.661.108,2.889.122.831,(3.142.904.055),278.879.884,532661108.0,2889122831.0,-3142904055.0,278879884.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,311.916.456,18.382.997,(42.595.746),287.703.707,311916456.0,18382997.0,-42595746.0,287703707.0
Thuế khác,Thuế khác,Thuế khác,41.736.480,4.327.253,(4.327.253),41.736.480,41736480.0,4327253.0,-4327253.0,41736480.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.644.784.354,8.397.661.855,(9.416.260.756),2.626.185.453,3644784354.0,8397661855.0,-9416260756.0,2626185453.0
