row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,2.214.109.758.541,2.803.009.265.772,,,2214109758541.0,2803009265772.0
310,310,310,I. Nợ ngắn hạn,,2.214.109.758.541,2.803.009.265.772,,,2214109758541.0,2803009265772.0
311,311,311,1. Phải trả người bán ngắn hạn,10.1,7.338.537.418,14.273.962.080,,101.0,7338537418.0,14273962080.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,10.2,18.174.720.810,910.220.804,,102.0,18174720810.0,910220804.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,11,2.626.185.453,3.644.784.354,,11.0,2626185453.0,3644784354.0
314,314,314,4. Phải trả người lao động,,1.760.554.282,3.614.126.887,,,1760554282.0,3614126887.0
315,315,315,5. Chi phí phải trả ngắn hạn,12,89.528.079.517,68.664.864.170,,12.0,89528079517.0,68664864170.0
319,319,319,6. Phải trả ngắn hạn khác,13,2.035.254.984.229,2.651.237.436.759,,13.0,2035254984229.0,2651237436759.0
322,322,322,"7. Quỹ khen thưởng, phúc lợi",,59.426.696.832,60.663.870.718,,,59426696832.0,60663870718.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,5.761.560.985.971,5.741.182.199.812,,,5761560985971.0,5741182199812.0
410,410,410,I. Vốn chủ sở hữu,14,5.761.560.985.971,5.741.182.199.812,,14.0,5761560985971.0,5741182199812.0
411,411,411,1. Vốn cổ phần,,5.791.031.240.000,5.741.031.240.000,,,5791031240000.0,5741031240000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,5.791.031.240.000,5.741.031.240.000,,,5791031240000.0,5741031240000.0
412,412,412,2. Thặng dư vốn cổ phần,,4.503.548.710,4.503.548.710,,,4503548710.0,4503548710.0
421,421,421,3. Lỗ lũy kế,,(33.973.802.739),(4.352.588.898),,,-33973802739.0,-4352588898.0
421a,421a,421a,- (Lỗ) lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,(54.352.588.898),159.533.581.415,,,-54352588898.0,159533581415.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối (lỗ) năm nay,,20.378.786.159,(163.886.170.313),,,20378786159.0,-163886170313.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,7.975.670.744.512,8.544.191.465.584,,,7975670744512.0,8544191465584.0
