row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị VND,Số cuối năm > Dự Phòng VND,Số đầu năm > Giá trị VND,Số đầu năm > Dự Phòng VND,numeric__Số cuối năm > Giá trị VND,numeric__Số cuối năm > Dự Phòng VND,numeric__Số đầu năm > Giá trị VND,numeric__Số đầu năm > Dự Phòng VND
Phải thu cổ tức và lợi nhuận được chia,Phải thu cổ tức và lợi nhuận được chia,Phải thu cổ tức và lợi nhuận được chia,35.064.639.552,-,47.176.645.000,-,35064639552.0,,47176645000.0,
Lãi phải thu cho vay,Lãi phải thu cho vay,Lãi phải thu cho vay,2.402.711.759,-,1.256.789.481,-,2402711759.0,,1256789481.0,
Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,1.964.513.314,-,838.604.316,-,1964513314.0,,838604316.0,
Các khoản khác,Các khoản khác,Các khoản khác,1.852.583.961,-,714.766.878,-,1852583961.0,,714766878.0,
,,,41.284.448.586,-,49.986.805.675,-,41284448586.0,,49986805675.0,
Trong đóBên liên quan(Thuyết minh 29(b)),Trong đóBên liên quan(Thuyết minh 29(b)),Trong đóBên liên quan(Thuyết minh 29(b)),38.615.816.455,-,48.653.217.931,-,38615816455.0,,48653217931.0,
Bên thứ ba,Bên thứ ba,Bên thứ ba,2.668.632.131,-,1.333.587.744,-,2668632131.0,,1333587744.0,
,,,41.284.448.586,-,49.986.805.675,-,41284448586.0,,49986805675.0,
