row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay VND,Năm trước VND,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay VND,numeric__Năm trước VND
Công ty Cổ phần Thương Tín Tàu Cuốc,Công ty Cổ phần Thương Tín Tàu Cuốc,Công ty Cổ phần Thương Tín Tàu Cuốc,Bên liên quan khác,Doanh thu bán hàng và cung cấp dịch vụ,716.985.000,-,,,716985000.0,
Công ty Cổ phần Thủy điện Trường Phú,Công ty Cổ phần Thủy điện Trường Phú,Công ty Cổ phần Thủy điện Trường Phú,Bên liên quan khác,Doanh thu bán hàng và cung cấp dịch vụChi phí chi hộChi phí lãi vay,483.565.3357.575.613-,1.812.641.00044.077.8562.066.667,,,,1.8126410004407784e+24
Công ty Cổ phần Thành Nam,Công ty Cổ phần Thành Nam,Công ty Cổ phần Thành Nam,Bên liên quan khác,"Mua hàng hóa, dịch vụĐặt cọc thuê văn phòng",1.162.356.286498.204.382,-,,,1.1623562864982044e+18,
Công ty Cổ phần Du lịch Thanh Bình,Công ty Cổ phần Du lịch Thanh Bình,Công ty Cổ phần Du lịch Thanh Bình,Bên liên quan khác,"Mua hàng hóa, dịch vụ",172.345.456,112.826.006,,,172345456.0,112826006.0
Công ty Cổ phần Toàn Hải Vân,Công ty Cổ phần Toàn Hải Vân,Công ty Cổ phần Toàn Hải Vân,Bên liên quan khác,Doanh thu bán hàng và cung cấp dịch vụ,433.714.000,-,,,433714000.0,
Công ty Cổ phần Giao dịch Hàng hóa Sơn Tín,Công ty Cổ phần Giao dịch Hàng hóa Sơn Tín,Công ty Cổ phần Giao dịch Hàng hóa Sơn Tín,Bên liên quan khác,Cho vayThu hồi khoản cho vayLãi cho vayDoanh thu bán hàng hóa và dịch vụ,23.500.000.00074.000.000.0003.042.213.8883.561.023.867,99.000.000.00032.000.000.0003.080.454.728-,,,2.350000000074e+41,
