row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay VND,Năm trước VND,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay VND,numeric__Năm trước VND
Công ty TNHH Một thành viên Thủy điện Thương Lộ,Công ty TNHH Một thành viên Thủy điện Thương Lộ,Công ty TNHH Một thành viên Thủy điện Thương Lộ,Công ty con,Doanh thu bán hàng và cung cấp dịch vụLợi nhuận được chiaCho vayThu hồi khoản cho vayLãi cho vayChi phí chi hộ,1.408.771.9727.000.000.0001.934.000.0005.000.000.0002.405.606.301864.490.985,1.935.425.225-14.202.052.796-1.899.724.09290.408.934,,,1.4087719727e+58,
Công ty TNHH Một thành viênTư vấn và Phát triển Năng lượng Gia Lai,Công ty TNHH Một thành viênTư vấn và Phát triển Năng lượng Gia Lai,Công ty TNHH Một thành viênTư vấn và Phát triển Năng lượng Gia Lai,Công ty con,"Doanh thu bán hàng và cung cấp dịch vụMua hàng hóa, dịch vụLợi nhuận được chiaChi phí chi hộChi phí lãi vay",120.000.0002.560.677.454305.736.102196.662.612-,120.000.000641.097.3771.289.279.50653.602.4015.666.667,,,,1.2000000064109737e+42
Công ty Cổ phần Thủy điện Kênh Bắc - Ayun Hạ,Công ty Cổ phần Thủy điện Kênh Bắc - Ayun Hạ,Công ty Cổ phần Thủy điện Kênh Bắc - Ayun Hạ,Công ty con,Doanh thu bán hàng và cung cấp dịch vụCổ tức được chiaLãi cho vayChi phí chi hộ,833.305.065588.000.000-31.396.774,649.071.946-430.5561.768.030,,,,
Công ty Cổ phần Đầu tư Thành Thành Công,Công ty Cổ phần Thủy điện Kênh Bắc - Ayun Hạ > Công ty Cổ phần Đầu tư Thành Thành Công,Công ty Cổ phần Đầu tư Thành Thành Công,Cổ đông,"Doanh thu bán hàng và cung cấp dịch vụMua hàng hóa, dịch vụLãi cho vayChi phí lãiThanh lý khoản đầu tưMua tài sản cố định",66.145.5013.943.356.064---959.770.939,1.271.573.9804.109.834.1376.908.611.110729.583.33339.183.562.000798.411.900,,,,1.2715739804109835e+58
