row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị VND,Số cuối năm > Số có khả năng trả nợ VND,Số đầu năm > Giá trị VND,Số đầu năm > Số có khả năng trả nợ VND,numeric__Số cuối năm > Giá trị VND,numeric__Số cuối năm > Số có khả năng trả nợ VND,numeric__Số đầu năm > Giá trị VND,numeric__Số đầu năm > Số có khả năng trả nợ VND
Bên thứ ba (*),Bên thứ ba (*),Bên thứ ba (*),3.702.806.058,3.702.806.058,3.599.331.009,3.599.331.009,3702806058.0,3702806058.0,3599331009.0,3599331009.0
Bên liên quan(Thuyết minh 29(b)),Bên liên quan(Thuyết minh 29(b)),Bên liên quan(Thuyết minh 29(b)),5.643.465.170,5.643.465.170,1.974.990.653,1.974.990.653,5643465170.0,5643465170.0,1974990653.0,1974990653.0
,,,9.346.271.228,9.346.271.228,5.574.321.662,5.574.321.662,9346271228.0,9346271228.0,5574321662.0,5574321662.0
