row_label_raw,row_label_full,Hội đồng Quản trị,Ông Thái Văn Chuyện > Ông Tân Xuân Hiến,"Chủ tịch(từ ngày 28 tháng 4 năm 2017) > Phó chủ tịch(từ ngày 28 tháng 4 năm 2017,trước đây là Chủ tịch)",numeric__Ông Thái Văn Chuyện > Ông Tân Xuân Hiến,"numeric__Chủ tịch(từ ngày 28 tháng 4 năm 2017) > Phó chủ tịch(từ ngày 28 tháng 4 năm 2017,trước đây là Chủ tịch)"
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Deepal Chank Khanna,Thành viên,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Yasushi Ujioka,Thành viên,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Bà Đào Thị Thiên Thanh,Thành viên(từ ngày 28 tháng 4 năm 2017),,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Bà Nguyễn Ngọc Quỳnh Như,Thành viên(đến ngày 28 tháng 4 năm 2017),,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Lưu Mạnh Thức,Thành viên(đến ngày 28 tháng 4 năm 2017),,
