row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị VND,Số cuối năm > Dự Phòng VND,Số đầu năm > Giá trị VND,Số đầu năm > Dự Phòng VND,numeric__Số cuối năm > Giá trị VND,numeric__Số cuối năm > Dự Phòng VND,numeric__Số đầu năm > Giá trị VND,numeric__Số đầu năm > Dự Phòng VND
Các khoản cho vay dài hạn,Các khoản cho vay dài hạn,Các khoản cho vay dài hạn,23.654.000.000,-,26.477.000.000,-,23654000000.0,,26477000000.0,
Cho vay dài hạn đáo hạn trong vòng một năm,Cho vay dài hạn đáo hạn trong vòng một năm,Cho vay dài hạn đáo hạn trong vòng một năm,(6.950.000.000),-,(2.823.000.000),-,-6950000000.0,,-2823000000.0,
,,,16.704.000.000,-,23.654.000.000,-,16704000000.0,,23654000000.0,
