row_label_raw,row_label_full,col_0,Số đầu năm VND,Số phải nộp trong năm VND,Số đã thực nộp trong năm VND,Số cuối năm VND,numeric__Số đầu năm VND,numeric__Số phải nộp trong năm VND,numeric__Số đã thực nộp trong năm VND,numeric__Số cuối năm VND
Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,4.734.630.045,25.102.247.545,(26.851.282.910),2.985.594.680,4734630045.0,25102247545.0,-26851282910.0,2985594680.0
Thuế thu nhập doanh nghiệp (*),Thuế thu nhập doanh nghiệp (*),Thuế thu nhập doanh nghiệp (*),882.641.957,9.086.942.802,(6.656.970.724),3.312.614.035,882641957.0,9086942802.0,-6656970724.0,3312614035.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,1.605.386.412,20.258.154.563,(19.638.638.614),2.224.902.361,1605386412.0,20258154563.0,-19638638614.0,2224902361.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,483.882.990,2.870.756.728,(2.803.488.759),551.150.959,483882990.0,2870756728.0,-2803488759.0,551150959.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,730.753.903,2.876.686.402,(2.859.377.976),748.062.329,730753903.0,2876686402.0,-2859377976.0,748062329.0
,,,8.437.295.307,60.194.788.040,(58.809.758.983),9.822.324.364,8437295307.0,60194788040.0,-58809758983.0,9822324364.0
