row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị VND,Số cuối năm > Dự Phòng VND,Số đầu năm > Giá trị VND,Số đầu năm > Dự Phòng VND,numeric__Số cuối năm > Giá trị VND,numeric__Số cuối năm > Dự Phòng VND,numeric__Số đầu năm > Giá trị VND,numeric__Số đầu năm > Dự Phòng VND
Kỳ quỹ dự án đầu tư,Kỳ quỹ dự án đầu tư,Kỳ quỹ dự án đầu tư,10.266.834.032,-,-,-,10266834032.0,,,
Các khoản khác,Các khoản khác,Các khoản khác,691.183.500,-,691.183.500,-,691183500.0,,691183500.0,
,,,10.958.017.532,-,691.183.500,-,10958017532.0,,691183500.0,
