row_label_raw,row_label_full,Công ty TNHH Một thành viên Thủy điện Thương Lộ,22.363.000.000,25.000.000.000,numeric__22.363.000.000,numeric__25.000.000.000
Công ty TNHH Một thành viên Xây lắp và Cơ điện Gia Lai,Công ty TNHH Một thành viên Xây lắp và Cơ điện Gia Lai,Công ty TNHH Một thành viên Xây lắp và Cơ điện Gia Lai,1.291.000.000,1.477.000.000,1291000000.0,1477000000.0
,,,23.654.000.000,26.477.000.000,23654000000.0,26477000000.0
