row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay VND,Năm trước VND,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay VND,numeric__Năm trước VND
Công ty Cổ phần Sản xuất Thương mạiTâm Bình An,Công ty Cổ phần Sản xuất Thương mạiTâm Bình An,Công ty Cổ phần Sản xuất Thương mạiTâm Bình An,Bên liên quan khác,Cho vayThu hồi khoản cho vayLãi cho vay,61.000.000.00023.000.000.0003.187.200.000,- - -,,,6.100000000023e+31,
Công ty Cổ phần Lộc Thổ,Công ty Cổ phần Lộc Thổ,Công ty Cổ phần Lộc Thổ,Bên liên quan khác,Cho vayLãi cho vay,32.000.000.0001.946.666.667,- - -,,,3.200000000019467e+20,
Công ty Cổ phần Sản xuất Thương mại Bao bìThành Thành Công,Công ty Cổ phần Sản xuất Thương mại Bao bìThành Thành Công,Công ty Cổ phần Sản xuất Thương mại Bao bìThành Thành Công,Bên liên quan khác,Cho vayThu hồi khoản cho vayLãi cho vay,30.000.000.00030.000.000.0001.844.250.001,- - -,,,3.00000000003e+31,
Bà Đăng Nhân Dung,Bà Đăng Nhân Dung,Bà Đăng Nhân Dung,Bên liên quan khác,Thu hồi khoản cho vayLãi cho vay,- -,54.000.000.0003.439.866.216,,,,5.4000000000343985e+20
"Thu nhập của các thành viên Hội đồng Quản trị,Ban Kiểm soát và Ban Tổng Giám đốc","Thu nhập của các thành viên Hội đồng Quản trị,Ban Kiểm soát và Ban Tổng Giám đốc","Thu nhập của các thành viên Hội đồng Quản trị,Ban Kiểm soát và Ban Tổng Giám đốc",,,6.834.555.437,5.746.805.500,,,6834555437.0,5746805500.0
