row_label_raw,row_label_full,col_0,Số cuối năm VND,Số đầu năm VND,numeric__Số cuối năm VND,numeric__Số đầu năm VND
Tiền mặt,Tiền mặt,Tiền mặt,80.034.222,56.777.375,80034222.0,56777375.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,40.524.918.524,9.058.522.035,40524918524.0,9058522035.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),39.300.000.000,-,39300000000.0,
,,,79.904.952.746,9.115.299.410,79904952746.0,9115299410.0
