row_label_raw,row_label_full,col_0,Giá trị theo hợp đồng,Giá trị đã ghi nhận,VNDGiá trị cam kết còn lại,numeric__Giá trị theo hợp đồng,numeric__Giá trị đã ghi nhận,numeric__VNDGiá trị cam kết còn lại
Dự án Phước Long B,Dự án Phước Long B,Dự án Phước Long B,237.580.083.194,92.302.526.400,145.277.556.794,237580083194.0,92302526400.0,145277556794.0
Dự án Ehome 3,Dự án Ehome 3,Dự án Ehome 3,188.964.937.630,119.374.769.800,69.590.167.830,188964937630.0,119374769800.0,69590167830.0
Dự án Tân Thuận Đông,Dự án Tân Thuận Đông,Dự án Tân Thuận Đông,90.624.228.562,56.900.701.836,33.723.526.726,90624228562.0,56900701836.0,33723526726.0
Dự án Ehome 4,Dự án Ehome 4,Dự án Ehome 4,86.503.344.202,58.817.647.141,27.685.697.061,86503344202.0,58817647141.0,27685697061.0
Dự án Camelia,Dự án Camelia,Dự án Camelia,2.449.150.000,736.010.000,1.713.140.000,2449150000.0,736010000.0,1713140000.0
Dự án Long An,Dự án Long An,Dự án Long An,2.612.788.320,1.780.195.619,832.592.701,2612788320.0,1780195619.0,832592701.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,608.734.531.908,329.911.850.796,278.822.681.112,608734531908.0,329911850796.0,278822681112.0
