row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,1.267.221.417.021,869.329.244.476,1267221417021.0,869329244476.0
Trong đó,Trong đó,Trong đó,Trong đó,Trong đó,,
"Doanh thu bán đất, nhà phố, biệt thựvà căn hộ","Trong đó > Doanh thu bán đất, nhà phố, biệt thựvà căn hộ","Doanh thu bán đất, nhà phố, biệt thựvà căn hộ",1.228.069.415.072,830.639.657.808,1228069415072.0,830639657808.0
Doanh thu từ cho thuê bất động sản đầu tư,Trong đó > Doanh thu từ cho thuê bất động sản đầu tư,Doanh thu từ cho thuê bất động sản đầu tư,24.745.587.012,18.011.849.172,24745587012.0,18011849172.0
Doanh thu từ các dịch vụ khác đã cung cấp,Trong đó > Doanh thu từ các dịch vụ khác đã cung cấp,Doanh thu từ các dịch vụ khác đã cung cấp,14.406.414.937,20.677.737.496,14406414937.0,20677737496.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,,
Hàng bán bị trả lại,Các khoản giảm trừ doanh thu > Hàng bán bị trả lại,Hàng bán bị trả lại,(8.677.878.248),(2.400.191.889),-8677878248.0,-2400191889.0
Doanh thu thuần,Các khoản giảm trừ doanh thu > Doanh thu thuần,Doanh thu thuần,1.258.543.538.773,866.929.052.587,1258543538773.0,866929052587.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
"Doanh thu bán đất, nhà phố, biệt thựvà căn hộ","Trong đó: > Doanh thu bán đất, nhà phố, biệt thựvà căn hộ","Doanh thu bán đất, nhà phố, biệt thựvà căn hộ",1.219.391.536.824,828.239.465.919,1219391536824.0,828239465919.0
Doanh thu từ cho thuê bất động sản đầu tư,Trong đó: > Doanh thu từ cho thuê bất động sản đầu tư,Doanh thu từ cho thuê bất động sản đầu tư,24.745.587.012,18.011.849.172,24745587012.0,18011849172.0
Doanh thu từ các dịch vụ khác đã cung cấp,Trong đó: > Doanh thu từ các dịch vụ khác đã cung cấp,Doanh thu từ các dịch vụ khác đã cung cấp,14.406.414.937,20.677.737.496,14406414937.0,20677737496.0
