row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Tạm ứng mua quyền sử dụng đất,Tạm ứng mua quyền sử dụng đất,Tạm ứng mua quyền sử dụng đất,208.532.133.047,16.058.223.885,208532133047.0,16058223885.0
Tạm ứng mua dự án Hoàng Nam,Tạm ứng mua dự án Hoàng Nam,Tạm ứng mua dự án Hoàng Nam,206.406.869.085,-,206406869085.0,
Khác,Khác,Khác,2.125.263.962,16.058.223.885,2125263962.0,16058223885.0
Tạm ứng dịch vụ xây dựng,Tạm ứng dịch vụ xây dựng,Tạm ứng dịch vụ xây dựng,48.324.118.507,73.020.591.388,48324118507.0,73020591388.0
Công ty Cổ phần Xây dựng Điện Quang Nguyên,Công ty Cổ phần Xây dựng Điện Quang Nguyên,Công ty Cổ phần Xây dựng Điện Quang Nguyên,9.112.823.000,9.122.975.368,9112823000.0,9122975368.0
Công ty Cổ phần Đầu tư và Phát triển Dự án,Công ty Cổ phần Đầu tư và Phát triển Dự án,Công ty Cổ phần Đầu tư và Phát triển Dự án,,,,
Hạ tầng Thái Bình Dương,Công ty Cổ phần Đầu tư và Phát triển Dự án > Hạ tầng Thái Bình Dương,Hạ tầng Thái Bình Dương,6.500.000.000,6.500.000.000,6500000000.0,6500000000.0
Công ty Cổ phần 6D,Công ty Cổ phần Đầu tư và Phát triển Dự án > Công ty Cổ phần 6D,Công ty Cổ phần 6D,-,20.000.000.000,,20000000000.0
Khác,Công ty Cổ phần Đầu tư và Phát triển Dự án > Khác,Khác,32.711.295.507,37.397.616.020,32711295507.0,37397616020.0
Khác,Công ty Cổ phần Đầu tư và Phát triển Dự án > Khác,Khác,4.801.100.041,6.549.648.744,4801100041.0,6549648744.0
TỔNG CỘNG,Công ty Cổ phần Đầu tư và Phát triển Dự án > TỔNG CỘNG,TỔNG CỘNG,261.657.351.595,95.628.464.017,261657351595.0,95628464017.0
Dự phòng trả trước khó đòi,Công ty Cổ phần Đầu tư và Phát triển Dự án > Dự phòng trả trước khó đòi,Dự phòng trả trước khó đòi,-,(106.446.831),,-106446831.0
GIÁ TRỊ THUẢN,Công ty Cổ phần Đầu tư và Phát triển Dự án > GIÁ TRỊ THUẢN,GIÁ TRỊ THUẢN,261.657.351.595,95.522.017.186,261657351595.0,95522017186.0
