row_label_raw,row_label_full,Đầu tư ngắn hạn,16.000.000.000,(16.000.000.000),-,numeric__16.000.000.000,numeric__(16.000.000.000),numeric__-
Đầu tư nằm giữ đến ngày đáo hạn,Đầu tư nằm giữ đến ngày đáo hạn,Đầu tư nằm giữ đến ngày đáo hạn,-,16.000.000.000,16.000.000.000,,16000000000.0,16000000000.0
Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,115.008.688.320,44.159.954.101,159.168.642.421,115008688320.0,44159954101.0,159168642421.0
Tải sản ngắn hạn khác,Tải sản ngắn hạn khác,Tải sản ngắn hạn khác,44.159.954.101,(44.159.954.101),-,44159954101.0,-44159954101.0,
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,-,64.435.743.385,64.435.743.385,,64435743385.0,64435743385.0
Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,134.082.226.174,(60.249.822.051),73.832.404.123,134082226174.0,-60249822051.0,73832404123.0
Tải sản dài hạn khác,Tải sản dài hạn khác,Tải sản dài hạn khác,4.185.921.334,(4.185.921.334),-,4185921334.0,-4185921334.0,
Quỹ dự phòng tài chính,Quỹ dự phòng tài chính,Quỹ dự phòng tài chính,7.613.955.475,(7.613.955.475),-,7613955475.0,-7613955475.0,
Quỹ đầu tư và phát triển,Quỹ đầu tư và phát triển,Quỹ đầu tư và phát triển,3.315.771.524,7.613.955.475,10.929.726.999,3315771524.0,7613955475.0,10929726999.0
,,,Năm trước(dã được trình bày trước đáy),Ảnh hưởng của việc áp dụng thông tư 200,Năm trước(được trình bày lại),,,
