row_label_raw,row_label_full,Số đầu năm,Năm nay > 13.587.891.711,VNDNăm trước > 3.687.158.573,numeric__Năm nay > 13.587.891.711,numeric__VNDNăm trước > 3.687.158.573
Trích lập quỹ,Trích lập quỹ,Trích lập quỹ,10.040.407.661,15.279.679.420,10040407661.0,15279679420.0
Sử dụng quỹ,Sử dụng quỹ,Sử dụng quỹ,(15.947.594.868),(5.378.946.282),-15947594868.0,-5378946282.0
Số cuối năm,Số cuối năm,Số cuối năm,7.680.704.504,13.587.891.711,7680704504.0,13587891711.0
