row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Chi phí hoa hồng môi giới,Ngắn hạn > Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,6.820.464.123,-,6820464123.0,
"Công cụ, dụng cụ","Ngắn hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",2.567.770.089,3.478.184.734,2567770089.0,3478184734.0
Chi phí hoạt động khác,Ngắn hạn > Chi phí hoạt động khác,Chi phí hoạt động khác,2.029.218.634,709.224.673,2029218634.0,709224673.0
,,,11.417.452.846,4.187.409.407,11417452846.0,4187409407.0
Dải hạn,Dải hạn,Dải hạn,Dải hạn,Dải hạn,,
Chi phí hoa hồng môi giới,Dải hạn > Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,6.585.650.053,6.336.228.504,6585650053.0,6336228504.0
"Công cụ, dụng cụ","Dải hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",1.504.229.831,430.820.806,1504229831.0,430820806.0
Chi phí dịch vụ chuyên nghiệp,Dải hạn > Chi phí dịch vụ chuyên nghiệp,Chi phí dịch vụ chuyên nghiệp,703.333.333,3.139.036.385,703333333.0,3139036385.0
Chi phí xây dựng nhà mẫu,Dải hạn > Chi phí xây dựng nhà mẫu,Chi phí xây dựng nhà mẫu,-,4.899.393.763,,4899393763.0
Chi phí sửa chữa văn phòng,Dải hạn > Chi phí sửa chữa văn phòng,Chi phí sửa chữa văn phòng,-,1.744.239.145,,1744239145.0
Khác,Dải hạn > Khác,Khác,1.368.236.381,1.771.935.239,1368236381.0,1771935239.0
,,,10.161.449.598,18.321.653.842,10161449598.0,18321653842.0
TỔNG CỘNG,Dải hạn > TỔNG CỘNG,TỔNG CỘNG,21.578.902.444,22.509.063.249,21578902444.0,22509063249.0
