row_label_raw,row_label_full,col_0,31/12/2018Triệu VND,31/12/2017Triệu VND,numeric__31/12/2018Triệu VND,numeric__31/12/2017Triệu VND
Các khoản phải thuTrong đó:,Các khoản phải thuTrong đó:,Các khoản phải thuTrong đó:,Các khoản phải thuTrong đó:,Các khoản phải thuTrong đó:,,
▪ Phải thu liên quan thư tín dụng trả chậm (*),Các khoản phải thuTrong đó: > ▪ Phải thu liên quan thư tín dụng trả chậm (*),▪ Phải thu liên quan thư tín dụng trả chậm (*),6.089.972,8.095.834,6089972.0,8095834.0
▪ Phải thu về thuê đất,Các khoản phải thuTrong đó: > ▪ Phải thu về thuê đất,▪ Phải thu về thuê đất,648.642,625.557,648642.0,625557.0
▪ Phải thu hợp đồng mua bán nợ,Các khoản phải thuTrong đó: > ▪ Phải thu hợp đồng mua bán nợ,▪ Phải thu hợp đồng mua bán nợ,321.289,-,321289.0,
▪ Phải thu tiền bán chứng khoán,Các khoản phải thuTrong đó: > ▪ Phải thu tiền bán chứng khoán,▪ Phải thu tiền bán chứng khoán,-,3.495.389,,3495389.0
▪ Phải thu tiền cung cấp dịch vụ tư vấn,Các khoản phải thuTrong đó: > ▪ Phải thu tiền cung cấp dịch vụ tư vấn,▪ Phải thu tiền cung cấp dịch vụ tư vấn,-,416.070,,416070.0
▪ Phải thu khác,Các khoản phải thuTrong đó: > ▪ Phải thu khác,▪ Phải thu khác,773.082,579.694,773082.0,579694.0
Mua sắm tài sản cố định và xây dựng cơ bản dở dang,Các khoản phải thuTrong đó: > Mua sắm tài sản cố định và xây dựng cơ bản dở dang,Mua sắm tài sản cố định và xây dựng cơ bản dở dang,112.563,85.136,112563.0,85136.0
"Các khoản lãi, phí phải thu","Các khoản phải thuTrong đó: > Các khoản lãi, phí phải thu","Các khoản lãi, phí phải thu",9.117.746,7.955.903,9117746.0,7955903.0
Tài sản Có khác (i),Các khoản phải thuTrong đó: > Tài sản Có khác (i),Tài sản Có khác (i),4.256.033,5.395.762,4256033.0,5395762.0
Dự phòng rủi ro cho các tài sản Có nội bảng khác (ii),Các khoản phải thuTrong đó: > Dự phòng rủi ro cho các tài sản Có nội bảng khác (ii),Dự phòng rủi ro cho các tài sản Có nội bảng khác (ii),(653.216),(410.374),-653216.0,-410374.0
,,,20.701.459,26.352.746,20701459.0,26352746.0
