row_label_raw,row_label_full,col_0,2016 > Giá trị VND,2016 > Số có khả năng trả nợ VND,2015 > Giá trị VND,2015 > Số có khả năng trả nợ VND,numeric__2016 > Giá trị VND,numeric__2016 > Số có khả năng trả nợ VND,numeric__2015 > Giá trị VND,numeric__2015 > Số có khả năng trả nợ VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,279.143.774.099,279.143.774.099,99.225.848.163,99.225.848.163,279143774099.0,279143774099.0,99225848163.0,99225848163.0
Công ty Cổ phần Xây dựng và Kinh doanh Địa ốc Hòa Bình,Công ty Cổ phần Xây dựng và Kinh doanh Địa ốc Hòa Bình,Công ty Cổ phần Xây dựng và Kinh doanh Địa ốc Hòa Bình,47.199.278.188,47.199.278.188,27.843.604.748,27.843.604.748,47199278188.0,47199278188.0,27843604748.0,27843604748.0
Công ty TNHH Kiến Phú Gia,Công ty TNHH Kiến Phú Gia,Công ty TNHH Kiến Phú Gia,26.009.925.066,26.009.925.066,-,-,26009925066.0,26009925066.0,,
Bên thứ ba khác,Bên thứ ba khác,Bên thứ ba khác,205.934.570.845,205.934.570.845,71.382.243.415,71.382.243.415,205934570845.0,205934570845.0,71382243415.0,71382243415.0
Bên liên quan (Thuyết minh 37(b)),Bên liên quan (Thuyết minh 37(b)),Bên liên quan (Thuyết minh 37(b)),-,-,16.986.500.906,16.986.500.906,,,16986500906.0,16986500906.0
,,,279.143.774.099,279.143.774.099,116.212.349.069,116.212.349.069,279143774099.0,279143774099.0,116212349069.0,116212349069.0
