row_label_raw,row_label_full,col_0,col_1,2016 > Giá trị VND,2016 > Dự phòng VND,2015 > Giá trị VND,2015 > Dự phòng VND,numeric__col_1,numeric__2016 > Giá trị VND,numeric__2016 > Dự phòng VND,numeric__2015 > Giá trị VND,numeric__2015 > Dự phòng VND
(b),(b),(b),Phải thu dài hạn khác,,,,,,,,,
(b),(b) > (b),(b),"Phát triển, hợp tác đầu tư dự án (i)",741.360.000.000,-,-,-,,741360000000.0,,,
(b),(b) > (b),(b),Đặt cọc hợp tác đầu tư,152.536.582.050,-,152.536.582.050,-,,152536582050.0,,152536582050.0,
(b),(b) > (b),(b),Đặt cọc cho hợp đồng dịch vụ tư vấn đầu tư,-,-,1.744.300.000.000,-,,,,1744300000000.0,
(b),(b) > (b),(b),Phải thu khác,14.010.196.211,-,3.962.647.160,-,,14010196211.0,,3962647160.0,
,,,,907.906.778.261,-,1.900.799.229.210,-,,907906778261.0,,1900799229210.0,
