row_label_raw,row_label_full,col_0,2016VND,2015VND,numeric__2016VND,numeric__2015VND
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
Tiền phạt thu được,Thu nhập khác > Tiền phạt thu được,Tiền phạt thu được,13.442.741.158,6.281.194.696,13442741158.0,6281194696.0
Khác,Thu nhập khác > Khác,Khác,10.870.652.968,6.922.178.550,10870652968.0,6922178550.0
,,,24.313.394.126,13.203.373.246,24313394126.0,13203373246.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
Giá trị còn lại của tài sản thanh lý,Chi phí khác > Giá trị còn lại của tài sản thanh lý,Giá trị còn lại của tài sản thanh lý,-,(391.263.929),,-391263929.0
Các khoản tiền phạt,Chi phí khác > Các khoản tiền phạt,Các khoản tiền phạt,(10.773.877.227),(8.448.948.008),-10773877227.0,-8448948008.0
Khác,Chi phí khác > Khác,Khác,(7.270.367.961),(5.289.270.982),-7270367961.0,-5289270982.0
,,,(18.044.245.188),(14.129.482.919),-18044245188.0,-14129482919.0
Lợi nhuận/(lỗ) khác,Chi phí khác > Lợi nhuận/(lỗ) khác,Lợi nhuận/(lỗ) khác,6.269.148.938,(926.109.673),6269148938.0,-926109673.0
