row_label_raw,row_label_full,STT,Tên công ty,Hoạt động chính,2016 > Quyền sở hữu và biểu quyết %,2016 > Giá gốc VND,2016 > Giá trị hợp lý VND,2016 > Dự phòng VND,2015 > Quyền sở hữu và biểu quyết %,2015 > Giá gốc VND,2015 > Giá trị hợp lý VND,2015 > Dự phòng VND,numeric__Tên công ty,numeric__Hoạt động chính,numeric__2016 > Quyền sở hữu và biểu quyết %,numeric__2016 > Giá gốc VND,numeric__2016 > Giá trị hợp lý VND,numeric__2016 > Dự phòng VND,numeric__2015 > Quyền sở hữu và biểu quyết %,numeric__2015 > Giá gốc VND,numeric__2015 > Giá trị hợp lý VND,numeric__2015 > Dự phòng VND
1,1,1,Công ty Cổ phần Ngôi Nhà Mega,Kinh doanh bất động sản,-,-,,-,"49,99",2.999.400.000,(*),-,,,,,,,49.99,2999400000.0,,
2,2,2,Công ty Cổ phần Điện tử và Dịch vụ Công nghiệp Sài Gòn,"Kinh doanh buôn bán thiết bị, linh kiện điện tử, viễn thông","33,31",14.792.060.000,(*),-,"33,31",14.792.060.000,(*),-,,,33.31,14792060000.0,,,33.31,14792060000.0,,
3,3,3,Công ty Cổ phần Cảng Phú Định,"Hoạt động hỗ trợ liên quan đến vận tại, kinh doanh bất động sản","25,39",124.616.285.000,(*),-,"27,91",84.616.285.000,(*),-,,,25.39,124616285000.0,,,27.91,84616285000.0,,
4,4,4,Công ty Cổ Phần Nova Đông Hải,Kinh doanh bất động sản,"49,99",9.998.000.000,(*),-,"49,99",9.998.000.000,(*),-,,,49.99,9998000000.0,,,49.99,9998000000.0,,
5,5,5,Công ty Cổ phần Phát triển và Dịch vụ Nhà Bến Thành,Kinh doanh bất động sản,"25,00",60.600.000.000,(*),-,"25,00",60.600.000.000,(*),-,,,25.0,60600000000.0,,,25.0,60600000000.0,,
6,6,6,Công ty Cổ phần Nova Bắc Nam 79,Kinh doanh bất động sản,-,-,,-,"50,00",3.000.000.000,(*),-,,,,,,,50.0,3000000000.0,,
,,,,,,210.006.345.000,,,,176.005.745.000,,,,,,210006345000.0,,,,176005745000.0,,
