row_label_raw,row_label_full,col_0,2016VND,2015VND,numeric__2016VND,numeric__2015VND
Công ty Cổ phần Bất động sản Thanh Niên,Công ty Cổ phần Bất động sản Thanh Niên,Công ty Cổ phần Bất động sản Thanh Niên,25.488.177.448,-,25488177448.0,
Công ty TNHH Nova Nam Á,Công ty TNHH Nova Nam Á,Công ty TNHH Nova Nam Á,8.639.463.889,-,8639463889.0,
Công ty TNHH Nova Sasco,Công ty TNHH Nova Sasco,Công ty TNHH Nova Sasco,8.104.888.888,-,8104888888.0,
Công ty Cổ phần Cao ốc Phương Đông,Công ty Cổ phần Cao ốc Phương Đông,Công ty Cổ phần Cao ốc Phương Đông,7.036.320.000,-,7036320000.0,
Công ty Cổ phần Nova Richstar,Công ty Cổ phần Nova Richstar,Công ty Cổ phần Nova Richstar,3.219.450.000,-,3219450000.0,
Công ty Cổ phần Bất động sản Nova Lexington,Công ty Cổ phần Bất động sản Nova Lexington,Công ty Cổ phần Bất động sản Nova Lexington,1.825.000.000,558.555.555,1825000000.0,558555555.0
Công ty TNHH Nova Lucky Palace,Công ty TNHH Nova Lucky Palace,Công ty TNHH Nova Lucky Palace,1.380.430.113,85.555.556,1380430113.0,85555556.0
Công ty Cổ phần The Prince Residence,Công ty Cổ phần The Prince Residence,Công ty Cổ phần The Prince Residence,999.625.001,233.750.000,999625001.0,233750000.0
Công ty Cổ phần Nova Festival,Công ty Cổ phần Nova Festival,Công ty Cổ phần Nova Festival,700.617.501,-,700617501.0,
Công ty TNHH Đầu tư Địa ốc Nova Saigon Royal,Công ty TNHH Đầu tư Địa ốc Nova Saigon Royal,Công ty TNHH Đầu tư Địa ốc Nova Saigon Royal,648.958.334,49.333.836,648958334.0,49333836.0
Công ty TNHH Nova Sagel,Công ty TNHH Nova Sagel,Công ty TNHH Nova Sagel,564.444.446,-,564444446.0,
Công ty Cổ phần Đầu tư Địa ốc No Va,Công ty Cổ phần Đầu tư Địa ốc No Va,Công ty Cổ phần Đầu tư Địa ốc No Va,443.333.333,12.355.363.855,443333333.0,12355363855.0
Công ty Cổ phần Đầu tư và Phát triển Nova Phù Sa,Công ty Cổ phần Đầu tư và Phát triển Nova Phù Sa,Công ty Cổ phần Đầu tư và Phát triển Nova Phù Sa,259.513.890,-,259513890.0,
Công ty TNHH Đầu tư và Phát triển Phước Long,Công ty TNHH Đầu tư và Phát triển Phước Long,Công ty TNHH Đầu tư và Phát triển Phước Long,143.902.778,222.625.000,143902778.0,222625000.0
Công ty Cổ phần Địa ốc Nova Galaxy,Công ty Cổ phần Địa ốc Nova Galaxy,Công ty Cổ phần Địa ốc Nova Galaxy,143.291.667,1.694.277.777,143291667.0,1694277777.0
Công ty TNHH Nova An Phú,Công ty TNHH Nova An Phú,Công ty TNHH Nova An Phú,101.111.111,-,101111111.0,
Công ty Cổ phần Nova Princess Residence,Công ty Cổ phần Nova Princess Residence,Công ty Cổ phần Nova Princess Residence,86.179.733,-,86179733.0,
Công ty Cổ phần Đầu tư và Thương mại Nhà Rồng,Công ty Cổ phần Đầu tư và Thương mại Nhà Rồng,Công ty Cổ phần Đầu tư và Thương mại Nhà Rồng,33.333.333,-,33333333.0,
Công ty TNHH Một Thành viên Novaland Agent,Công ty TNHH Một Thành viên Novaland Agent,Công ty TNHH Một Thành viên Novaland Agent,22.763.889,-,22763889.0,
Công ty Cổ phần Đầu tư Thương mại và Dịch vụ Hà An,Công ty Cổ phần Đầu tư Thương mại và Dịch vụ Hà An,Công ty Cổ phần Đầu tư Thương mại và Dịch vụ Hà An,-,302.745.822,,302745822.0
Công ty Cổ phần Khách sạn Du lịch Thanh Niên Vũng Tàu,Công ty Cổ phần Khách sạn Du lịch Thanh Niên Vũng Tàu,Công ty Cổ phần Khách sạn Du lịch Thanh Niên Vũng Tàu,-,129.408.333,,129408333.0
Công ty Cổ phần Đầu tư Quảng Trường Mê Linh,Công ty Cổ phần Đầu tư Quảng Trường Mê Linh,Công ty Cổ phần Đầu tư Quảng Trường Mê Linh,-,32.782.979,,32782979.0
Công ty Cổ phần Phát triển Nhà ở và Hạ tầng Sài Gòn,Công ty Cổ phần Phát triển Nhà ở và Hạ tầng Sài Gòn,Công ty Cổ phần Phát triển Nhà ở và Hạ tầng Sài Gòn,-,2.375.000,,2375000.0
Bùi Phan Phú Lộc,Bùi Phan Phú Lộc,Bùi Phan Phú Lộc,893.135.751,1.352.339.250,893135751.0,1352339250.0
Bùi Cao Nhật Quân,Bùi Cao Nhật Quân,Bùi Cao Nhật Quân,1.473.383.453,2.047.703.929,1473383453.0,2047703929.0
Bùi Thành Nhơn,Bùi Thành Nhơn,Bùi Thành Nhơn,1.098.287.323,2.285.041.341,1098287323.0,2285041341.0
Cao Thị Ngọc Sương,Cao Thị Ngọc Sương,Cao Thị Ngọc Sương,732.370.395,1.106.642.764,732370395.0,1106642764.0
,,,64.037.982.276,22.458.500.997,64037982276.0,22458500997.0
