row_label_raw,row_label_full,col_0,Nguyên giá,Hao mòn lũy kế,Giá trị còn lại,numeric__Nguyên giá,numeric__Hao mòn lũy kế,numeric__Giá trị còn lại
04 tầng tòa nhà Becamex Tower,04 tầng tòa nhà Becamex Tower,04 tầng tòa nhà Becamex Tower,185.090.978.661,33.076.073.280,152.014.905.381,185090978661.0,33076073280.0,152014905381.0
Diện tích thương mại dự án Chung cư Aroma,Diện tích thương mại dự án Chung cư Aroma,Diện tích thương mại dự án Chung cư Aroma,31.967.268.997,791.104.962,31.176.164.035,31967268997.0,791104962.0,31176164035.0
Các căn nhà ở công nhân Khu dân cư Hòa Lợi,Các căn nhà ở công nhân Khu dân cư Hòa Lợi,Các căn nhà ở công nhân Khu dân cư Hòa Lợi,168.128.901.658,5.043.867.048,163.085.034.610,168128901658.0,5043867048.0,163085034610.0
Các Căn biệt thư Sunflower,Các Căn biệt thư Sunflower,Các Căn biệt thư Sunflower,32.673.139.654,392.301.847,32.280.837.807,32673139654.0,392301847.0,32280837807.0
Cộng,Cộng,Cộng,417.860.288.970,39.303.347.137,378.556.941.833,417860288970.0,39303347137.0,378556941833.0
