row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > VNDGiá trị ghi số,Số đầu năm > Giá gốc,Số đầu năm > VNDGiá trị ghi số,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > VNDGiá trị ghi số,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > VNDGiá trị ghi số
Trái phiếu (i),Trái phiếu (i),Trái phiếu (i),-,-,1.200.000.000.000,1.200.000.000.000,,,1200000000000.0,1200000000000.0
Trái phiếu (i),Trái phiếu (i),Trái phiếu (i),-,-,1.200.000.000.000,1.200.000.000.000,,,1200000000000.0,1200000000000.0
