row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
I.,I.,I.,LƯU CHUYỂN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỂN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỂN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỂN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,
1.,I. > 1.,1.,Lợi nhuận trước thuế,01,194.399.788.724,21.472.683.186,,1.0,194399788724.0,21472683186.0
2.,I. > 2.,2.,Điều chỉnh cho các khoản:Khấu hao tài sản cố định và bắt động sản đầu tư,02,36.715.224.637,7.449.848.647,,2.0,36715224637.0,7449848647.0
2.,I. > 2.,2.,Các khoản dự phòng,03,(1.037.060.920),(201.179.439),,3.0,-1037060920.0,-201179439.0
2.,I. > 2.,2.,Lỗ chênh lệch tỷ giá hồi đoái do đánh giá lại các khoản mục tiên tệ có gốc ngoại tệ,04,-,615.261,,4.0,,615261.0
2.,I. > 2.,2.,Lãi từ hoạt động đầu tư,05,(182.171.917.809),(158.850.000.000),,5.0,-182171917809.0,-158850000000.0
2.,I. > 2.,2.,Chi phí lãi vay,06,104.777.542.153,133.862.100.456,,6.0,104777542153.0,133862100456.0
3.,I. > 3.,3.,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,08,152.683.576.785,3.734.068.111,,8.0,152683576785.0,3734068111.0
3.,I. > 3.,3.,Thay đổi các khoản phải thu,09,44.257.358.069,2.508.263.325.309,,9.0,44257358069.0,2508263325309.0
3.,I. > 3.,3.,Thay đổi hàng tồn kho,10,45.857.677.371,98.871.330.894,,10.0,45857677371.0,98871330894.0
3.,I. > 3.,3.,"Thay đổi các khoản phải trả (Không kế lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",11,(488.566.463.534),(537.956.108.546),,11.0,-488566463534.0,-537956108546.0
3.,I. > 3.,3.,Thay đổi chi phí trả trước,12,675.328.126,5.089.162.924,,12.0,675328126.0,5089162924.0
3.,I. > 3.,3.,Tiền lãi vay đã trả,14,(135.090.963.321),(1.838.356.000),,14.0,-135090963321.0,-1838356000.0
3.,I. > 3.,3.,Thuế thu nhập doanh nghiệp đã nộp,15,(75.586.738.836),(42.487.632.786),,15.0,-75586738836.0,-42487632786.0
3.,I. > 3.,3.,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,(455.770.225.340),2.033.675.789.906,,20.0,-455770225340.0,2033675789906.0
II.,II.,II.,LƯU CHUYỂN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYỂN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYỂN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYỂN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
1.,II. > 1.,1.,"Tiền chi mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",21,(23.639.947.508),(16.217.364.125),,21.0,-23639947508.0,-16217364125.0
2.,II. > 2.,2.,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác",23,(5.000.000.000),-,,23.0,-5000000000.0,
3.,II. > 3.,3.,"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",24,1.200.000.000.000,-,,24.0,1200000000000.0,
4.,II. > 4.,4.,Tiền chi đầu tư góp vốn vào đơn vị khác,25,(267.000.000.000),(2.187.450.000.000),,25.0,-267000000000.0,-2187450000000.0
5.,II. > 5.,5.,Tiền thu hồi đầu tư vốn vào đơn vị khác,26,302.362.790.657,73.637.209.343,,26.0,302362790657.0,73637209343.0
6.,II. > 6.,6.,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",27,132.361.643.836,525.852.543,,27.0,132361643836.0,525852543.0
6.,II. > 6.,6.,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,1.339.084.486.985,(2.129.504.302.239),,30.0,1339084486985.0,-2129504302239.0
