row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
400,400,400,D. VỐN CHỦ SỞ HỮU,,99.013.714.679.349,52.557.010.177.655,,,99013714679349.0,52557010177655.0
410,410,410,I. Vốn chủ sở hữu,29,99.013.714.679.349,52.557.010.177.655,,29.0,99013714679349.0,52557010177655.0
411,411,411,1. Vốn cổ phần đã phát hành,,32.756.212.300.000,26.377.079.540.000,,,32756212300000.0,26377079540000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,31.916.212.300.000,26.377.079.540.000,,,31916212300000.0,26377079540000.0
411b,411b,411b,- Cổ phiếu ưu đãi,,840.000.000.000,-,,,840000000000.0,
412,412,412,2. Thặng dư vốn cổ phần,,11.442.900.804.192,2.651.165.167.904,,,11442900804192.0,2651165167904.0
414,414,414,3. Vốn khác của chủ sở hữu,,7.235.205.990.828,-,,,7235205990828.0,
415,415,415,4. Cổ phiếu quỹ,,(2.974.924.074.484),(2.974.924.074.484),,,-2974924074484.0,-2974924074484.0
420,420,420,5. Quỹ khác thuộc vốn chủ sở hữu,,42.845.114.930,37.845.114.930,,,42845114930.0,37845114930.0
421,421,421,6. Lợi nhuận sau thuế chưa phân phối,,5.095.996.481.223,5.583.084.564.118,,,5095996481223.0,5583084564118.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,38.951.804.118,1.882.422.518.069,,,38951804118.0,1882422518069.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,5.057.044.677.105,3.700.662.046.049,,,5057044677105.0,3700662046049.0
429,429,429,7. Lợi ích cổ đông không kiểm soát,,45.415.478.062.660,20.882.759.865.187,,,45415478062660.0,20882759865187.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,287.974.178.805.809,213.792.056.984.597,,,287974178805809.0,213792056984597.0
