row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị có thể thu hồi
Đối tượng nợ,Đối tượng nợ,Đối tượng nợ,,,,,,,,
Đối tác doanh nghiệp số 1,Đối tượng nợ > Đối tác doanh nghiệp số 1,Đối tác doanh nghiệp số 1,-,-,384.737.291.675,211.710.931.600,,,384737291675.0,211710931600.0
Đối tác doanh nghiệp số 2,Đối tượng nợ > Đối tác doanh nghiệp số 2,Đối tác doanh nghiệp số 2,-,-,87.231.780.861,26.169.534.256,,,87231780861.0,26169534256.0
Đối tác doanh nghiệp số 3,Đối tượng nợ > Đối tác doanh nghiệp số 3,Đối tác doanh nghiệp số 3,82.705.000.000,-,82.705.000.000,-,82705000000.0,,82705000000.0,
