row_label_raw,row_label_full,Đối tượng nợ,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị có thể thu hồi
Các khoản phải thu quá hạn thanh toán,Các khoản phải thu quá hạn thanh toán,Các khoản phải thu quá hạn thanh toán,261.173.236.739,64.374.413.528,706.325.250.704,315.510.885.885,261173236739.0,64374413528.0,706325250704.0,315510885885.0
Các khoản cho vay quá hạn thanh toán,Các khoản cho vay quá hạn thanh toán,Các khoản cho vay quá hạn thanh toán,70.637.930.687,-,161.077.828.534,33.837.350.358,70637930687.0,,161077828534.0,33837350358.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,331.811.167.426,64.374.413.528,867.403.079.238,349.348.236.243,331811167426.0,64374413528.0,867403079238.0,349348236243.0
