row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm
"Tiền thu từ các hợp đồng đặt cọc, vay vốn và hợp đồng khác liên quan đến các dự án bất động sản","Tiền thu từ các hợp đồng đặt cọc, vay vốn và hợp đồng khác liên quan đến các dự án bất động sản","Tiền thu từ các hợp đồng đặt cọc, vay vốn và hợp đồng khác liên quan đến các dự án bất động sản",8.653.853.293.063,17.634.848.595.573,8653853293063.0,17634848595573.0
Quỹ bảo trì căn hộ,Quỹ bảo trì căn hộ,Quỹ bảo trì căn hộ,1.715.962.053.804,1.140.662.807.063,1715962053804.0,1140662807063.0
Các khoản thu hộ phải trả,Các khoản thu hộ phải trả,Các khoản thu hộ phải trả,1.325.567.827.912,1.512.939.781.432,1325567827912.0,1512939781432.0
Đặt cọc cho hoạt động đầu tư,Đặt cọc cho hoạt động đầu tư,Đặt cọc cho hoạt động đầu tư,1.316.347.772.811,3.273.198.353.531,1316347772811.0,3273198353531.0
Đặt cọc từ khách hàng thuê phải trả trong vòng 12 tháng tới (Thuyết minh số 25.2),Đặt cọc từ khách hàng thuê phải trả trong vòng 12 tháng tới (Thuyết minh số 25.2),Đặt cọc từ khách hàng thuê phải trả trong vòng 12 tháng tới (Thuyết minh số 25.2),493.794.469.174,184.697.274.921,493794469174.0,184697274921.0
Phải trả khác,Phải trả khác,Phải trả khác,1.394.812.680.044,714.575.605.610,1394812680044.0,714575605610.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,14.900.338.096.808,24.460.922.418.130,14900338096808.0,24460922418130.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả ngắn hạn khác cho các bên liên quan (Thuyết minh số 37),Trong đó: > Phải trả ngắn hạn khác cho các bên liên quan (Thuyết minh số 37),Phải trả ngắn hạn khác cho các bên liên quan (Thuyết minh số 37),-,299.916.673.750,,299916673750.0
