row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,759.284.117.428,434.964.045.806,759284117428.0,434964045806.0
"Lãi từ thanh lý, nhượng bán tài sản cố định","Lãi từ thanh lý, nhượng bán tài sản cố định","Lãi từ thanh lý, nhượng bán tài sản cố định",227.183.988.367,82.295.849.636,227183988367.0,82295849636.0
Tiền phạt thu được,Tiền phạt thu được,Tiền phạt thu được,255.177.298.454,235.903.502.779,255177298454.0,235903502779.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,276.922.830.607,116.764.693.391,276922830607.0,116764693391.0
Chi phí khác,Chi phí khác,Chi phí khác,493.549.736.743,765.869.262.018,493549736743.0,765869262018.0
"Lỗ từ thanh lý, nhượng bán tài sản cố định","Lỗ từ thanh lý, nhượng bán tài sản cố định","Lỗ từ thanh lý, nhượng bán tài sản cố định",196.280.736.618,385.473.705.459,196280736618.0,385473705459.0
Các khoản phạt,Các khoản phạt,Các khoản phạt,181.467.368.718,228.356.257.763,181467368718.0,228356257763.0
Chi phí khác,Chi phí khác,Chi phí khác,115.801.631.407,152.039.298.796,115801631407.0,152039298796.0
LỢI NHUẬN/(Lỗ) KHÁC,LỢI NHUẬN/(Lỗ) KHÁC,LỢI NHUẬN/(Lỗ) KHÁC,265.734.380.685,(330.905.216.212),265734380685.0,-330905216212.0
