row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,7.273.129.870.764,3.731.381.559.479,7273129870764.0,3731381559479.0
Chi phí/(thu nhập) thuế TNDN hoãn lại,Chi phí/(thu nhập) thuế TNDN hoãn lại,Chi phí/(thu nhập) thuế TNDN hoãn lại,389.626.309.041,(272.041.872.129),389626309041.0,-272041872129.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,7.662.756.179.805,3.459.339.687.350,7662756179805.0,3459339687350.0
