row_label_raw,row_label_full,TT,Tên công ty,Tên viết tắt,Tỷ lệ biểu quyết (%) (*),Tỷ lệ lợi ích (%),Trụ sở chính,Hoạt động chính,numeric__Tên công ty,numeric__Tên viết tắt,numeric__Tỷ lệ biểu quyết (%) (*),numeric__Tỷ lệ lợi ích (%),numeric__Trụ sở chính,numeric__Hoạt động chính
1,1,1,Công ty Cổ phần Vincom Retail,Công ty Vincom Retail,"58,87","56,93",Khu Đô thị Sinh thái Vinhomes Riverside (1),"Cho thuê mặt bằng bán lẻ, đầu tư, xây dựng và kinh doanh bất động sản",,,58.87,56.93,,
2,2,2,Công ty TNHH Vincom Retail Miền Nam,Công ty Vincom Retail Miền Nam,"100,00","56,93","Số 72 Lê Thánh Tôn và số 45A Lý Tự Trong, phường Bến Nghé, quận 1, Thành phố Hồ Chí Minh","Cho thuê mặt bằng bán lẻ, đầu tư, xây dựng và kinh doanh bất động sản",,,100.0,56.93,,
3,3,3,Công ty TNHH Vincom Retail Miền Bắc,Công ty Vincom Retail Miền Bắc,"100,00","56,93","Số 72A Nguyễn Trãi, phường Thương Đình, quận Thanh Xuân, Thành phố Hà Nội","Cho thuê mặt bằng bán lẻ, đầu tư, xây dựng và kinh doanh bất động sản",,,100.0,56.93,,
4,4,4,Công ty Cổ phần Đầu tư và Phát triển Đô thị Suối Hoa,Công ty Suối Hoa,"97,27","55,38","Km1 + 200, đường Trần Hưng Đạo, phường Suối Hoa, thành phố Bắc Ninh, tỉnh Bắc Ninh","Đầu tư, xây dựng và kinh doanh bất động sản",,,97.27,55.38,,
5,5,5,Công ty TNHH MTV Thương mại Đầu tư và Phát triển Thời Đại,Công ty Thời Đại,"100,00","100,00","Số 72 Lê Thánh Tôn và 45A Lý Tự Trong, phường Bến Nghé, quận1, thành phố Hồ Chí Minh",Cho thuê mặt bằng bán lẻ,,,100.0,100.0,,
6,6,6,Công ty Cổ phần Đầu tư và Phát triển Địa ốc Thành phố Hoàng Gia,Công ty Hoàng Gia,"97,85","79,43","Số 72A, đường Nguyễn Trãi, phường Thương Đình, quận Thanh Xuân, thành phố Hà Nội","Đầu tư, xây dựng và kinh doanh bất động sản",,,97.85,79.43,,
7,7,7,Công ty Cổ phần Vinhomes,Công ty Vinhomes,"73,78","72,31","Số 458 phố Minh Khai, phường Vĩnh Tuy, quận Hai Bà Trưng, thành phố Hà Nội","Đầu tư, xây dựng và kinh doanh bất động sản",,,73.78,72.31,,
7,7,7,Công ty Cổ phần Vinhomes,Công ty Vinhomes,"73,78","72,31","Số 458 phố Minh Khai, phường Vĩnh Tuy, quận Hai Bà Trưng, thành phố Hà Nội","Cho thuê văn phòng, căn hộ và cung cấp dịch vụ quản lý bất động sản",,,73.78,72.31,,
7,7,7,Công ty Cổ phần Vinhomes,Công ty Vinhomes,"73,78","72,31","Số 458 phố Minh Khai, phường Vĩnh Tuy, quận Hai Bà Trưng, thành phố Hà Nội",Xây dựng nhà và các công trình kỹ thuật dân dụng,,,73.78,72.31,,
7,7,7,Công ty Cổ phần Vinhomes,Công ty Vinhomes,"73,78","72,31","Số 458 phố Minh Khai, phường Vĩnh Tuy, quận Hai Bà Trưng, thành phố Hà Nội",Hoạt động kiến trúc và tư vấn kỹ thuật,,,73.78,72.31,,
8,8,8,Công ty Cổ phần Đầu tư và Phát triển Đô thị Sài Đồng,Công ty Sài Đồng,"94,00","94,00",Khu Đô thị Sinh thái Vinhomes Riverside (1),"Đầu tư, xây dựng và kinh doanh bất động sản",,,94.0,94.0,,
9,9,9,Công ty Cổ phần Bất động sản Xavinco,Công ty Xavinco,"96,44","96,23","Số 191 Bà Triệu, phường Lê Đại Hành, quận Hai Bà Trưng, thành phố Hà Nội","Đầu tư, xây dựng và kinh doanh bất động sản",,,96.44,96.23,,
