row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí phát triển bất động sản để bán,Chi phí phát triển bất động sản để bán,Chi phí phát triển bất động sản để bán,50.295.269.444.755,37.686.355.794.661,50295269444755.0,37686355794661.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,10.000.782.046.907,6.055.985.258.177,10000782046907.0,6055985258177.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,9.670.660.051.374,9.080.225.491.935,9670660051374.0,9080225491935.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,5.155.271.347.089,3.985.433.267.539,5155271347089.0,3985433267539.0
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",4.233.450.347.841,2.704.698.523.613,4233450347841.0,2704698523613.0
Chi phí khác (không bao gồm chi phí tài chính),Chi phí khác (không bao gồm chi phí tài chính),Chi phí khác (không bao gồm chi phí tài chính),5.580.137.202.226,5.255.337.052.724,5580137202226.0,5255337052724.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,84.935.570.440.192,64.768.035.388.649,84935570440192.0,64768035388649.0
