row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Dự phòng chi phí bảo hành,Dự phòng chi phí bảo hành,Dự phòng chi phí bảo hành,215.964.825.038,169.598.159.859,215964825038.0,169598159859.0
Dự phòng phải trả khác,Dự phòng phải trả khác,Dự phòng phải trả khác,10.012.061.881,5.804.006.578,10012061881.0,5804006578.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,225.976.886.919,175.402.166.437,225976886919.0,175402166437.0
