row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,3.939.282.490.392,3.139.629.696.630,3939282490392.0,3139629696630.0
Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,344.082.962.077,262.003.990.087,344082962077.0,262003990087.0
Lỗ do đánh giá lại giá trị hợp lý của khoản đầu tư trong giao dịch hợp nhất kinh doanh (Thuyết minh số 4.2),Lỗ do đánh giá lại giá trị hợp lý của khoản đầu tư trong giao dịch hợp nhất kinh doanh (Thuyết minh số 4.2),Lỗ do đánh giá lại giá trị hợp lý của khoản đầu tư trong giao dịch hợp nhất kinh doanh (Thuyết minh số 4.2),250.054.456.933,-,250054456933.0,
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,252.532.031.610,77.396.775.528,252532031610.0,77396775528.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,122.997.646.062,307.953.096.469,122997646062.0,307953096469.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,4.908.949.587.074,3.786.983.558.714,4908949587074.0,3786983558714.0
