row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền gửi ngân hàng có kỳ hạn (i),Tiền gửi ngân hàng có kỳ hạn (i),Tiền gửi ngân hàng có kỳ hạn (i),1.830.000.000.000,1.830.000.000.000,1830000000000.0,1830000000000.0
Trái phiếu dài hạn,Trái phiếu dài hạn,Trái phiếu dài hạn,169.680.000.000,90.000.000.000,169680000000.0,90000000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.999.680.000.000,1.920.000.000.000,1999680000000.0,1920000000000.0
