row_label_raw,row_label_full,Năm trước > Số dư đầu năm > - Lợi nhuận thuần trong năm,Vốn cổ phần đã phát hành > 26.377.079.540.000 > -,Thặng dư vốn cổ phần > 2.504.959.737.448 > -,Cổ phiếu quỹ > (2.974.924.074.484) > -,Quỹ khác thuộc vốn chủ sở hữu > 32.845.114.930 > -,Lợi nhuận sau thuế chưa phân phối > 1.887.422.518.069 > 4.462.411.670.513,Lợi ích của cổ đông không kiểm soát > 20.463.788.319.550 > 1.192.530.120.713,Đơn vị tính: VND Tổng cộng > 48.291.171.155.513 > 5.654.941.791.226,numeric__Vốn cổ phần đã phát hành > 26.377.079.540.000 > -,numeric__Thặng dư vốn cổ phần > 2.504.959.737.448 > -,numeric__Cổ phiếu quỹ > (2.974.924.074.484) > -,numeric__Quỹ khác thuộc vốn chủ sở hữu > 32.845.114.930 > -,numeric__Lợi nhuận sau thuế chưa phân phối > 1.887.422.518.069 > 4.462.411.670.513,numeric__Lợi ích của cổ đông không kiểm soát > 20.463.788.319.550 > 1.192.530.120.713,numeric__Đơn vị tính: VND Tổng cộng > 48.291.171.155.513 > 5.654.941.791.226
- Cổ phiếu công ty con,- Cổ phiếu công ty con,- Cổ phiếu công ty con,-,-,-,-,-,451.256.814.009,451.256.814.009,,,,,,451256814009.0,451256814009.0
- Trích quỹ khác,- Trích quỹ khác,- Trích quỹ khác,-,-,-,5.000.000.000,(5.000.000.000),-,-,,,,5000000000.0,-5000000000.0,,
- Góp vốn từ cổ đông không kiểm soát,- Góp vốn từ cổ đông không kiểm soát,- Góp vốn từ cổ đông không kiểm soát,-,-,-,-,-,13.000.000.000,13.000.000.000,,,,,,13000000000.0,13000000000.0
- Mua công ty ccn mới,- Mua công ty ccn mới,- Mua công ty ccn mới,-,-,-,-,-,136.022.934.541,136.022.934.541,,,,,,136022934541.0,136022934541.0
- Mua thêm một phần lợi ích trong công ty ccn,- Mua thêm một phần lợi ích trong công ty ccn,- Mua thêm một phần lợi ích trong công ty ccn,-,-,-,-,(2.302.605.422.599),(3.433.171.727.903),(5.735.777.150.502),,,,,-2302605422599.0,-3433171727903.0,-5735777150502.0
- Chuyển nhượng một phần lợi ích trong công ty con không mất kiểm soát,- Chuyển nhượng một phần lợi ích trong công ty con không mất kiểm soát,- Chuyển nhượng một phần lợi ích trong công ty con không mất kiểm soát,-,146.205.430.456,-,-,1.540.855.798.135,3.724.413.229.508,5.411.474.458.099,,146205430456.0,,,1540855798135.0,3724413229508.0,5411474458099.0
- Chuyển nhượng công ty con,- Chuyển nhượng công ty con,- Chuyển nhượng công ty con,-,-,-,-,-,(445.548.573.956),(445.548.573.956),,,,,,-445548573956.0,-445548573956.0
- Cổ tức chia cno cổ đông không kiểm soát,- Cổ tức chia cno cổ đông không kiểm soát,- Cổ tức chia cno cổ đông không kiểm soát,-,-,-,-,-,(1.219.531.251.275),(1.219.531.251.275),,,,,,-1219531251275.0,-1219531251275.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,26.377.079.540.000,2.651.165.167.904,(2.974.924.074.484),37.845.114.930,5.583.084.564.118,20.882.759.865.187,52.557.010.177.655,26377079540000.0,2651165167904.0,-2974924074484.0,37845114930.0,5583084564118.0,20882759865187.0,52557010177655.0
