row_label_raw,row_label_full,col_0,2017VND,2016VND(Phân loại lại),numeric__2017VND,numeric__2016VND(Phân loại lại)
Hoàn nhập dự phòng giảm giá chứng khoán,Hoàn nhập dự phòng giảm giá chứng khoán,Hoàn nhập dự phòng giảm giá chứng khoán,(133.551.778.142),(6.031.308.873),-133551778142.0,-6031308873.0
Trích lập dự phòng phải thu khó đòi - hoạt động tự doanh,Trích lập dự phòng phải thu khó đòi - hoạt động tự doanh,Trích lập dự phòng phải thu khó đòi - hoạt động tự doanh,385.194.000,1.033.750.000,385194000.0,1033750000.0
,,,(133.166.584.142),(4.997.558.873),-133166584142.0,-4997558873.0
