row_label_raw,row_label_full,col_0,col_1,Mã số,Thuyết minh,31/12/2017 VND,31/12/2016 VND,numeric__col_1,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2017 VND,numeric__31/12/2016 VND
8,8,8,Phải trả Nhà đầu tư về tiền gửi giao dịch chứng khoán theo phương thức CTCK quản lý,031,29(k),1.781.364.513.344,648.401.561.173,,31.0,,1781364513344.0,648401561173.0
8.1,8.1,8.1,Phải trả Nhà đầu tư trong nước về tiền gửi giao dịch chứng khoán theo phương thức CTCK quản lý,031.1,29(k),1.774.825.256.046,639.388.846.979,,311.0,,1774825256046.0,639388846979.0
8.2,8.2,8.2,Phải trả Nhà đầu tư nước ngoài về tiền gửi giao dịch chứng khoán theo phương thức CTCK quản lý,031.2,29(k),6.539.257.298,9.012.714.194,,312.0,,6539257298.0,9012714194.0
9,9,9,Phải trả Tổ chức phát hành chứng khoán,032,,460.512.899,3.784.972.154,,32.0,,460512899.0,3784972154.0
12,12,12,"Phải trả cổ tức, gốc và lãi trái phiếu",035,,147.319.676,87.432.819,,35.0,,147319676.0,87432819.0
