row_label_raw,row_label_full,col_0,Mã số,2017 VND,2016 VND,numeric__Mã số,numeric__2017 VND,numeric__2016 VND
- Lãi đánh giá lại giá trị các TSTC ghi nhận thông qua lãi/lỗ,I LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > - Lãi đánh giá lại giá trị các TSTC ghi nhận thông qua lãi/lỗ,- Lãi đánh giá lại giá trị các TSTC ghi nhận thông qua lãi/lỗ,19,(9.478.397.514),(6.031.308.873),19.0,-9478397514.0,-6031308873.0
5 Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động\( (30 = 01 + 02 + 10 + 18) \),I LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 5 Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động\( (30 = 01 + 02 + 10 + 18) \),5 Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động\( (30 = 01 + 02 + 10 + 18) \),30,330.786.115.520,199.128.706.476,30.0,330786115520.0,199128706476.0
- Giảm TSTC ghi nhận thông qua lãi/lỗ,I LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > - Giảm TSTC ghi nhận thông qua lãi/lỗ,- Giảm TSTC ghi nhận thông qua lãi/lỗ,31,18.826.356.522,114.326.180.981,31.0,18826356522.0,114326180981.0
- Tăng các khoản đầu tư nắm giữ đến ngày đáo hạn,I LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > - Tăng các khoản đầu tư nắm giữ đến ngày đáo hạn,- Tăng các khoản đầu tư nắm giữ đến ngày đáo hạn,32,(339.496.000.000),(83.782.249.920),32.0,-339496000000.0,-83782249920.0
- Tăng các khoản cho vay,I LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > - Tăng các khoản cho vay,- Tăng các khoản cho vay,33,(596.882.152.356),(921.489.986.899),33.0,-596882152356.0,-921489986899.0
- Giảm/(tăng) TSTC sẵn sàng để bán,I LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > - Giảm/(tăng) TSTC sẵn sàng để bán,- Giảm/(tăng) TSTC sẵn sàng để bán,34,88.192.000.000,(111.017.652.175),34.0,88192000000.0,-111017652175.0
- Giảm/(tăng) phải thu bán các TSTC,I LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > - Giảm/(tăng) phải thu bán các TSTC,- Giảm/(tăng) phải thu bán các TSTC,35,12.600.000.000,(12.600.000.000),35.0,12600000000.0,-12600000000.0
"- Tăng phải thu và dự thu cổ tức, tiền lãi các TSTC","I LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > - Tăng phải thu và dự thu cổ tức, tiền lãi các TSTC","- Tăng phải thu và dự thu cổ tức, tiền lãi các TSTC",36,(9.893.073.829),(6.390.102.184),36.0,-9893073829.0,-6390102184.0
- Giảm các khoản phải thu từ các dịch vụ CTCK cung cấp,I LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > - Giảm các khoản phải thu từ các dịch vụ CTCK cung cấp,- Giảm các khoản phải thu từ các dịch vụ CTCK cung cấp,37,26.461.124.483,34.194.832.791,37.0,26461124483.0,34194832791.0
- Giảm các khoản phải thu khác,I LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > - Giảm các khoản phải thu khác,- Giảm các khoản phải thu khác,39,16.920.271.620,4.735.843.604,39.0,16920271620.0,4735843604.0
- Tăng các tài sản khác,I LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > - Tăng các tài sản khác,- Tăng các tài sản khác,40,(107.522.085.188),(10.594.081.029),40.0,-107522085188.0,-10594081029.0
- Giảm chi phí phải trả (không bao gồm chi phí lãi vay),I LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > - Giảm chi phí phải trả (không bao gồm chi phí lãi vay),- Giảm chi phí phải trả (không bao gồm chi phí lãi vay),41,(105.356.870.348),(48.886.452.602),41.0,-105356870348.0,-48886452602.0
- (Tăng)/giảm chi phí trả trước,I LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > - (Tăng)/giảm chi phí trả trước,- (Tăng)/giảm chi phí trả trước,42,(1.621.350.262),2.768.707.050,42.0,-1621350262.0,2768707050.0
- Lãi vay đã trả,I LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > - Lãi vay đã trả,- Lãi vay đã trả,44,(21.268.547.805),(54.657.720.433),44.0,-21268547805.0,-54657720433.0
- Tăng/(giảm) phải trả cho người bán,I LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > - Tăng/(giảm) phải trả cho người bán,- Tăng/(giảm) phải trả cho người bán,45,855.971.868,(268.740.365),45.0,855971868.0,-268740365.0
- Tăng các khoản trích nộp phúc lợi nhân viên,I LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > - Tăng các khoản trích nộp phúc lợi nhân viên,- Tăng các khoản trích nộp phúc lợi nhân viên,46,479.994.575,176.496.175,46.0,479994575.0,176496175.0
- Tăng thuế và các khoản phải nộp Nhà,- Tăng thuế và các khoản phải nộp Nhà,- Tăng thuế và các khoản phải nộp Nhà,,,,,,
- nước (không bao gồm thuế TNDN đã nộp),- Tăng thuế và các khoản phải nộp Nhà > - nước (không bao gồm thuế TNDN đã nộp),- nước (không bao gồm thuế TNDN đã nộp),47,4.466.457.962,2.697.704.798,47.0,4466457962.0,2697704798.0
- Tăng/(giảm) phải trả người lao động,- Tăng thuế và các khoản phải nộp Nhà > - Tăng/(giảm) phải trả người lao động,- Tăng/(giảm) phải trả người lao động,48,5.249.694.793,(127.479.796),48.0,5249694793.0,-127479796.0
"- Tăng phải trả, phải nộp khác","- Tăng thuế và các khoản phải nộp Nhà > - Tăng phải trả, phải nộp khác","- Tăng phải trả, phải nộp khác",50,36.157.526.501,879.277.574.310,50.0,36157526501.0,879277574310.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,- Tăng thuế và các khoản phải nộp Nhà > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,60,(641.044.565.944),(12.508.419.218),60.0,-641044565944.0,-12508419218.0
