row_label_raw,row_label_full,col_0,31/12/2017 > Giá gốc VND,31/12/2017 > Giá trị hợp lý VND,31/12/2016 > Giá gốc VND,31/12/2016 > Giá trị hợp lý VND,numeric__31/12/2017 > Giá gốc VND,numeric__31/12/2017 > Giá trị hợp lý VND,numeric__31/12/2016 > Giá gốc VND,numeric__31/12/2016 > Giá trị hợp lý VND
Cổ phiếu,Cổ phiếu,Cổ phiếu,306.611.196.569,291.076.558.645,325.437.553.091,228.307.437.295,306611196569.0,291076558645.0,325437553091.0,228307437295.0
Các khoản đầu tư khác,Các khoản đầu tư khác,Các khoản đầu tư khác,119.941,107.500,119.941,107.500,119941.0,107500.0,119941.0,107500.0
,,,306.611.316.510,291.076.666.145,325.437.673.032,228.307.544.795,306611316510.0,291076666145.0,325437673032.0,228307544795.0
