row_label_raw,row_label_full,2016,Số lượng bánDon vị,Tổng giá trị bánVND,Tổng giá vốn bình quân gia quyền tính đến cuối ngày giao dịch VND,Lãi bán chứng khoán trong năm VND,numeric__Số lượng bánDon vị,numeric__Tổng giá trị bánVND,numeric__Tổng giá vốn bình quân gia quyền tính đến cuối ngày giao dịch VND,numeric__Lãi bán chứng khoán trong năm VND
Cổ phiếu niêm yết,Cổ phiếu niêm yết,Cổ phiếu niêm yết,6.787.299,199.500.773.200,173.800.128.419,25.700.644.781,6787299.0,199500773200.0,173800128419.0,25700644781.0
Cổ phiếu chưa niêm yết,Cổ phiếu chưa niêm yết,Cổ phiếu chưa niêm yết,23.000.000,68.195.000.000,64.290.000.000,3.905.000.000,23000000.0,68195000000.0,64290000000.0,3905000000.0
Chứng chỉ quỹ,Chứng chỉ quỹ,Chứng chỉ quỹ,705.128,8.381.153.785,7.425.000.000,956.153.785,705128.0,8381153785.0,7425000000.0,956153785.0
,,,,276.076.926.985,245.515.128.419,30.561.798.566,,276076926985.0,245515128419.0,30561798566.0
